* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 32768-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 6:32:10 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA_MU-OUT; 32768-point spectrum using Hann window and exponential averaging 0.97  Input RMS 2.373 V 2.372 VC, 2.372 VA 2.373 V 22 - 22k UNW 6.448 mV >22k Distortion at 1,000.0 Hz, -32.49 dBFS: Gain: 0.01 dB THD: 0.075 % based on 21 harmonics  [0..22800 Hz] HHD: 0.059 %  [10 .. 22] N: 1.67 %  [0..22800 Hz] N+D: 29.57 mV A THD+N: 1.67 %  [0..22800 Hz] SNR: 35.6 dB ENOB: 11.5 bits 2nd harmonic 0.016 % -18 deg 3rd harmonic 0.015 % 167 deg 4th harmonic 0.016 % -65 deg 5th harmonic 0.017 % -85 deg 6th harmonic 0.016 % 78 deg 7th harmonic 0.016 % -105 deg 8th harmonic 0.016 % -162 deg 9th harmonic 0.017 % 62 deg 
* Measurement: OSDEHA MU-OUT 2.37V
* Smoothing: None
* Frequency Step: 1.4648438 Hz
* Start Frequency: 1.4648438 Hz
*
* Freq(Hz); V(V)
1006.347656; 8.42918E-3
1007.812500; 4.46850E-3
1009.277344; 2.71824E-3
1010.742188; 1.79577E-3
1012.207031; 1.13080E-3
1013.671875; 9.90699E-4
1015.136719; 6.57108E-4
1016.601562; 5.89710E-4
1018.066406; 5.80071E-4
1019.531250; 4.53769E-4
1020.996094; 4.25290E-4
1022.460938; 4.24900E-4
1023.925781; 3.51667E-4
1025.390625; 4.23501E-4
1026.855469; 3.65803E-4
1028.320312; 4.05194E-4
1029.785156; 4.79354E-4
1031.250000; 4.12297E-4
1032.714844; 3.73236E-4
1034.179688; 4.11949E-4
1035.644531; 3.62415E-4
1037.109375; 3.81822E-4
1038.574219; 3.96580E-4
1040.039062; 3.88831E-4
1041.503906; 4.13363E-4
1042.968750; 4.38207E-4
1044.433594; 3.94649E-4
1045.898438; 4.17382E-4
1047.363281; 3.90875E-4
1048.828125; 4.29995E-4
1050.292969; 4.12797E-4
1051.757812; 3.81187E-4
1053.222656; 4.27354E-4
1054.687500; 3.98890E-4
1056.152344; 4.08015E-4
1057.617188; 3.86189E-4
1059.082031; 3.86712E-4
1060.546875; 3.14171E-4
1062.011719; 3.61823E-4
1063.476562; 4.16566E-4
1064.941406; 3.83953E-4
1066.406250; 3.45220E-4
1067.871094; 3.80849E-4
1069.335938; 3.85672E-4
1070.800781; 3.33762E-4
1072.265625; 3.52747E-4
1073.730469; 4.08330E-4
1075.195312; 3.59649E-4
1076.660156; 3.49898E-4
1078.125000; 3.64186E-4
1079.589844; 3.67345E-4
1081.054688; 3.79685E-4
1082.519531; 4.12828E-4
1083.984375; 3.72997E-4
1085.449219; 3.47779E-4
1086.914062; 4.02881E-4
1088.378906; 3.82188E-4
1089.843750; 3.72449E-4
1091.308594; 3.63856E-4
1092.773438; 4.44500E-4
1094.238281; 4.64658E-4
1095.703125; 4.40375E-4
1097.167969; 4.00028E-4
1098.632812; 3.60885E-4
1100.097656; 3.89055E-4
1101.562500; 4.14288E-4
1103.027344; 3.75722E-4
1104.492188; 3.92990E-4
1105.957031; 4.19315E-4
1107.421875; 3.64123E-4
1108.886719; 3.87516E-4
1110.351562; 3.95745E-4
1111.816406; 3.78998E-4
1113.281250; 3.74257E-4
1114.746094; 3.91399E-4
1116.210938; 3.79347E-4
1117.675781; 3.78483E-4
1119.140625; 4.22665E-4
1120.605469; 4.21434E-4
1122.070312; 3.31900E-4
1123.535156; 3.69285E-4
1125.000000; 4.27868E-4
1126.464844; 3.76792E-4
1127.929688; 3.72507E-4
1129.394531; 3.91734E-4
1130.859375; 3.95582E-4
1132.324219; 3.56692E-4
1133.789062; 2.90730E-4
1135.253906; 3.62966E-4
1136.718750; 3.79537E-4
1138.183594; 3.81575E-4
1139.648438; 3.74236E-4
1141.113281; 3.71970E-4
1142.578125; 3.68678E-4
1144.042969; 3.27392E-4
1145.507812; 3.55867E-4
1146.972656; 4.11016E-4
1148.437500; 4.24280E-4
1149.902344; 3.91287E-4
1151.367188; 3.85017E-4
1152.832031; 4.31132E-4
1154.296875; 3.71655E-4
1155.761719; 3.85281E-4
1157.226562; 4.80582E-4
1158.691406; 4.41420E-4
1160.156250; 4.43865E-4
1161.621094; 4.10425E-4
1163.085938; 4.24641E-4
1164.550781; 4.47539E-4
1166.015625; 4.53346E-4
1167.480469; 4.52801E-4
1168.945312; 4.17671E-4
1170.410156; 3.84008E-4
1171.875000; 3.89877E-4
1173.339844; 3.82764E-4
1174.804688; 3.66554E-4
1176.269531; 3.83889E-4
1177.734375; 3.77695E-4
1179.199219; 3.91610E-4
1180.664062; 3.67589E-4
1182.128906; 3.76245E-4
1183.593750; 3.94855E-4
1185.058594; 3.82021E-4
1186.523438; 4.04617E-4
1187.988281; 4.27959E-4
1189.453125; 4.04657E-4
1190.917969; 3.94147E-4
1192.382812; 3.67148E-4
1193.847656; 3.65922E-4
1195.312500; 3.47791E-4
1196.777344; 3.57588E-4
1198.242188; 3.75010E-4
1199.707031; 3.73262E-4
1201.171875; 3.90492E-4
1202.636719; 4.02280E-4
1204.101562; 4.15702E-4
1205.566406; 4.00973E-4
1207.031250; 3.92930E-4
1208.496094; 3.25325E-4
1209.960938; 3.84436E-4
1211.425781; 4.17966E-4
1212.890625; 4.17426E-4
1214.355469; 3.84065E-4
1215.820312; 4.17536E-4
1217.285156; 4.15154E-4
1218.750000; 3.80428E-4
1220.214844; 3.62015E-4
1221.679688; 3.52751E-4
1223.144531; 3.34558E-4
1224.609375; 3.77313E-4
1226.074219; 4.13145E-4
1227.539062; 3.77711E-4
1229.003906; 3.76007E-4
1230.468750; 3.89628E-4
1231.933594; 4.03179E-4
1233.398438; 3.82173E-4
1234.863281; 3.72178E-4
1236.328125; 3.82901E-4
1237.792969; 3.55846E-4
1239.257812; 3.11852E-4
1240.722656; 3.93732E-4
1242.187500; 3.87612E-4
1243.652344; 3.70015E-4
1245.117188; 3.84817E-4
1246.582031; 3.59672E-4
1248.046875; 4.13866E-4
1249.511719; 3.56269E-4
