* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 8192-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 12:56:49 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA ANODE-OUTPUT; 8192-point spectrum using Hann window and exponential averaging 0.97  Input RMS 13.33 V 13.33 VC, 13.33 VA 13.33 V 22 - 22k UNW 889.0 uV >22k Distortion at 1,000.0 Hz, -17.51 dBFS: Gain: 29.34 dB THD: 0.012 % based on 21 harmonics  [0..22800 Hz] HHD: 0.0027 %  [10 .. 22] N: 0.093 %  [0..22800 Hz] N+D: 4.492 mV A THD+N: 0.094 %  [0..22800 Hz] SNR: 60.6 dB ENOB: 13.2 bits 2nd harmonic 0.011 % -148 deg 3rd harmonic 0.00094 % 112 deg 4th harmonic 0.00075 % 156 deg 5th harmonic 0.00076 % -7 deg 6th harmonic 0.00075 % -151 deg 7th harmonic 0.00083 % -172 deg 8th harmonic 0.00083 % 168 deg 9th harmonic 0.00075 % -87 deg
* Measurement: OSDEHA A-OUT 13.3V
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 5.859375 Hz
*
* Freq(Hz); V(V)
9556.640625; 9.86264E-5
9562.500000; 9.91450E-5
9568.359375; 9.40471E-5
9574.218750; 9.65894E-5
9580.078125; 9.05040E-5
9585.937500; 9.54660E-5
9591.796875; 9.94663E-5
9597.656250; 1.03993E-4
9603.515625; 1.04716E-4
9609.375000; 1.04276E-4
9615.234375; 1.07515E-4
9621.093750; 9.42823E-5
9626.953125; 9.78182E-5
9632.812500; 9.63051E-5
9638.671875; 9.40479E-5
9644.531250; 9.32162E-5
9650.390625; 9.53504E-5
9656.250000; 9.77016E-5
9662.109375; 1.09365E-4
9667.968750; 1.07921E-4
9673.828125; 1.03332E-4
9679.687500; 9.60375E-5
9685.546875; 9.72062E-5
9691.406250; 1.06037E-4
9697.265625; 1.15539E-4
9703.125000; 1.18758E-4
9708.984375; 1.12405E-4
9714.843750; 1.14219E-4
9720.703125; 9.43995E-5
9726.562500; 1.02328E-4
9732.421875; 1.04619E-4
9738.281250; 1.03400E-4
9744.140625; 1.03635E-4
9750.000000; 1.01054E-4
9755.859375; 9.96171E-5
9761.718750; 1.05433E-4
9767.578125; 1.11674E-4
9773.437500; 1.06555E-4
9779.296875; 9.82005E-5
9785.156250; 9.10348E-5
9791.015625; 9.73751E-5
9796.875000; 1.02681E-4
9802.734375; 1.11743E-4
9808.593750; 1.05284E-4
9814.453125; 9.80256E-5
9820.312500; 1.03385E-4
9826.171875; 9.81860E-5
9832.031250; 9.81853E-5
9837.890625; 9.39785E-5
9843.750000; 9.28921E-5
9849.609375; 1.06858E-4
9855.468750; 1.02694E-4
9861.328125; 9.91929E-5
9867.187500; 1.03217E-4
9873.046875; 1.00686E-4
9878.906250; 1.00000E-4
9884.765625; 9.43664E-5
9890.625000; 1.06294E-4
9896.484375; 1.04202E-4
9902.343750; 1.00288E-4
9908.203125; 1.05095E-4
9914.062500; 9.92689E-5
9919.921875; 9.30548E-5
9925.781250; 8.71546E-5
9931.640625; 9.38744E-5
9937.500000; 1.09019E-4
9943.359375; 1.14050E-4
9949.218750; 1.08132E-4
9955.078125; 1.00821E-4
9960.937500; 9.44177E-5
9966.796875; 1.02696E-4
9972.656250; 1.00795E-4
9978.515625; 1.00806E-4
9984.375000; 1.06493E-4
9990.234375; 1.05605E-4
9996.093750; 1.06038E-4
10001.953125; 1.22931E-4
10007.812500; 1.20200E-4
10013.671875; 9.53609E-5
10019.531250; 9.35210E-5
10025.390625; 1.04165E-4
10031.250000; 1.00779E-4
10037.109375; 1.04736E-4
10042.968750; 1.14028E-4
10048.828125; 1.07393E-4
10054.687500; 1.06073E-4
10060.546875; 1.14732E-4
10066.406250; 1.08496E-4
10072.265625; 1.12551E-4
10078.125000; 1.08498E-4
10083.984375; 1.11519E-4
10089.843750; 1.15062E-4
10095.703125; 9.37698E-5
10101.562500; 9.60465E-5
10107.421875; 1.04888E-4
10113.281250; 1.06530E-4
10119.140625; 1.03648E-4
10125.000000; 1.12148E-4
10130.859375; 1.01440E-4
10136.718750; 1.01560E-4
10142.578125; 9.68697E-5
10148.437500; 9.59655E-5
10154.296875; 1.04119E-4
10160.156250; 9.79181E-5
10166.015625; 9.62066E-5
10171.875000; 1.00909E-4
10177.734375; 9.73456E-5
10183.593750; 1.00625E-4
10189.453125; 9.20699E-5
10195.312500; 9.76764E-5
10201.171875; 9.70136E-5
10207.031250; 9.79133E-5
10212.890625; 1.02678E-4
10218.750000; 9.55155E-5
10224.609375; 9.24094E-5
10230.468750; 1.05518E-4
10236.328125; 1.07545E-4
10242.187500; 1.05330E-4
10248.046875; 9.91868E-5
10253.906250; 1.03853E-4
10259.765625; 1.00396E-4
10265.625000; 1.05873E-4
10271.484375; 1.00881E-4
10277.343750; 1.01249E-4
10283.203125; 9.93129E-5
10289.062500; 9.81961E-5
10294.921875; 9.67192E-5
10300.781250; 1.11016E-4
10306.640625; 1.11387E-4
10312.500000; 1.08194E-4
10318.359375; 1.09728E-4
10324.218750; 1.03169E-4
10330.078125; 1.08033E-4
10335.937500; 9.95115E-5
10341.796875; 1.06698E-4
10347.656250; 9.77028E-5
10353.515625; 1.03621E-4
10359.375000; 1.06156E-4
10365.234375; 1.09391E-4
10371.093750; 1.01201E-4
10376.953125; 1.03395E-4
10382.812500; 1.05238E-4
10388.671875; 1.08543E-4
10394.531250; 1.06603E-4
10400.390625; 1.08075E-4
10406.250000; 1.05480E-4
10412.109375; 9.91140E-5
10417.968750; 1.07599E-4
10423.828125; 9.88110E-5
10429.687500; 9.21347E-5
10435.546875; 9.73691E-5
10441.406250; 9.63976E-5
10447.265625; 9.51468E-5
10453.125000; 1.06427E-4
10458.984375; 1.06644E-4
10464.843750; 1.01263E-4
10470.703125; 9.83748E-5
10476.562500; 9.96287E-5
10482.421875; 9.98408E-5
10488.281250; 1.02109E-4
10494.140625; 1.02293E-4
10500.000000; 1.01056E-4
10505.859375; 1.12557E-4
10511.718750; 1.18284E-4
10517.578125; 1.06783E-4
10523.437500; 9.80932E-5
10529.296875; 1.02520E-4
10535.156250; 9.80846E-5
10541.015625; 9.02784E-5
10546.875000; 8.68934E-5
10552.734375; 9.47334E-5
10558.593750; 1.05565E-4
10564.453125; 1.07384E-4
10570.312500; 1.01885E-4
10576.171875; 1.05497E-4
10582.031250; 9.62439E-5
10587.890625; 9.41197E-5
10593.750000; 9.96587E-5
10599.609375; 1.15200E-4
10605.468750; 1.04792E-4
10611.328125; 1.02728E-4
10617.187500; 1.07778E-4
10623.046875; 1.02972E-4
10628.906250; 1.07553E-4
10634.765625; 1.02481E-4
10640.625000; 1.05190E-4
10646.484375; 1.05215E-4
10652.343750; 9.82720E-5
10658.203125; 1.01723E-4
10664.062500; 9.87188E-5
10669.921875; 1.02355E-4
10675.781250; 1.08325E-4
10681.640625; 1.08874E-4
10687.500000; 1.03468E-4
10693.359375; 1.02014E-4
10699.218750; 1.08903E-4
10705.078125; 1.02269E-4
10710.937500; 1.03888E-4
10716.796875; 9.94136E-5
10722.656250; 9.33409E-5
10728.515625; 8.83530E-5
10734.375000; 8.79135E-5
10740.234375; 1.00447E-4
10746.093750; 1.09696E-4
10751.953125; 1.11264E-4
10757.812500; 1.17328E-4
10763.671875; 1.16563E-4
10769.531250; 1.10276E-4
10775.390625; 1.01920E-4
10781.250000; 1.02465E-4
10787.109375; 1.06740E-4
10792.968750; 9.81799E-5
10798.828125; 9.73118E-5
10804.687500; 9.77277E-5
10810.546875; 9.43730E-5
10816.406250; 1.00589E-4
10822.265625; 9.22356E-5
10828.125000; 1.00649E-4
10833.984375; 1.01879E-4
10839.843750; 1.02274E-4
10845.703125; 9.91708E-5
10851.562500; 1.00272E-4
10857.421875; 9.20710E-5
10863.281250; 1.00353E-4
10869.140625; 1.07830E-4
10875.000000; 1.07313E-4
10880.859375; 1.06066E-4
10886.718750; 9.68123E-5
10892.578125; 9.36687E-5
10898.437500; 9.39702E-5
10904.296875; 1.00785E-4
10910.156250; 9.86699E-5
10916.015625; 1.02172E-4
10921.875000; 1.08010E-4
10927.734375; 9.52627E-5
10933.593750; 9.25536E-5
10939.453125; 9.47687E-5
10945.312500; 1.04419E-4
10951.171875; 1.17500E-4
10957.031250; 1.10615E-4
10962.890625; 9.59356E-5
10968.750000; 9.26152E-5
10974.609375; 1.09962E-4
10980.468750; 1.01425E-4
10986.328125; 9.50879E-5
10992.187500; 1.00325E-4
10998.046875; 1.00501E-4
11003.906250; 1.04823E-4
11009.765625; 1.04032E-4
11015.625000; 1.03898E-4
11021.484375; 1.07659E-4
11027.343750; 1.11351E-4
11033.203125; 1.03135E-4
11039.062500; 1.02579E-4
11044.921875; 1.05623E-4
11050.781250; 1.01616E-4
11056.640625; 9.75604E-5
11062.500000; 1.02508E-4
11068.359375; 1.10578E-4
11074.218750; 1.05615E-4
11080.078125; 9.79150E-5
11085.937500; 1.02371E-4
11091.796875; 1.00696E-4
11097.656250; 9.29229E-5
11103.515625; 9.06183E-5
11109.375000; 1.00155E-4
11115.234375; 1.09206E-4
11121.093750; 1.00004E-4
11126.953125; 1.06757E-4
11132.812500; 1.05009E-4
11138.671875; 9.95359E-5
11144.531250; 1.01690E-4
11150.390625; 1.01609E-4
11156.250000; 9.93842E-5
11162.109375; 9.74570E-5
11167.968750; 9.47504E-5
11173.828125; 1.05783E-4
11179.687500; 1.07674E-4
11185.546875; 9.65383E-5
11191.406250; 9.70087E-5
11197.265625; 9.76507E-5
11203.125000; 1.00620E-4
11208.984375; 1.07054E-4
11214.843750; 1.01920E-4
11220.703125; 9.44393E-5
11226.562500; 1.03508E-4
11232.421875; 1.03551E-4
11238.281250; 1.00152E-4
11244.140625; 1.02039E-4
11250.000000; 1.10814E-4
11255.859375; 1.03223E-4
11261.718750; 1.01201E-4
11267.578125; 1.08544E-4
11273.437500; 9.60170E-5
11279.296875; 9.85200E-5
11285.156250; 1.04033E-4
11291.015625; 1.04440E-4
11296.875000; 9.81108E-5
11302.734375; 9.37794E-5
11308.593750; 9.64275E-5
11314.453125; 1.01557E-4
11320.312500; 1.12824E-4
11326.171875; 1.06793E-4
11332.031250; 1.08201E-4
11337.890625; 1.05721E-4
11343.750000; 9.52541E-5
11349.609375; 1.06151E-4
11355.468750; 1.01328E-4
11361.328125; 9.69573E-5
11367.187500; 9.82832E-5
11373.046875; 1.10913E-4
11378.906250; 1.11764E-4
11384.765625; 1.05801E-4
11390.625000; 1.03627E-4
11396.484375; 1.07328E-4
11402.343750; 9.66086E-5
11408.203125; 9.37044E-5
11414.062500; 1.05801E-4
11419.921875; 1.16710E-4
11425.781250; 1.14195E-4
11431.640625; 1.09575E-4
11437.500000; 1.00312E-4
11443.359375; 1.05013E-4
11449.218750; 1.01311E-4
11455.078125; 9.90102E-5
11460.937500; 9.48281E-5
11466.796875; 9.24625E-5
11472.656250; 9.68198E-5
11478.515625; 1.01742E-4
11484.375000; 1.06004E-4
11490.234375; 1.02953E-4
11496.093750; 9.79420E-5
11501.953125; 9.45171E-5
11507.812500; 9.53366E-5
11513.671875; 1.01481E-4
11519.531250; 9.57009E-5
11525.390625; 9.86989E-5
11531.250000; 9.66353E-5
11537.109375; 1.02236E-4
11542.968750; 1.09361E-4
11548.828125; 9.88091E-5
11554.687500; 9.36669E-5
11560.546875; 9.50357E-5
11566.406250; 9.94960E-5
11572.265625; 9.88711E-5
11578.125000; 9.51731E-5
11583.984375; 1.01763E-4
11589.843750; 1.00237E-4
11595.703125; 9.69478E-5
11601.562500; 9.99435E-5
11607.421875; 9.78246E-5
11613.281250; 8.89960E-5
11619.140625; 1.02918E-4
11625.000000; 1.13834E-4
11630.859375; 1.08565E-4
11636.718750; 9.46258E-5
11642.578125; 9.59892E-5
11648.437500; 9.48758E-5
11654.296875; 9.88008E-5
11660.156250; 1.00114E-4
11666.015625; 9.70965E-5
11671.875000; 1.10498E-4
11677.734375; 1.09990E-4
11683.593750; 1.02442E-4
11689.453125; 9.70539E-5
11695.312500; 9.45444E-5
11701.171875; 9.92331E-5
11707.031250; 1.07341E-4
11712.890625; 1.09685E-4
11718.750000; 1.04969E-4
11724.609375; 1.05891E-4
11730.468750; 1.02576E-4
11736.328125; 9.70869E-5
11742.187500; 8.96189E-5
11748.046875; 9.29538E-5
11753.906250; 9.17485E-5
11759.765625; 9.95245E-5
11765.625000; 1.01152E-4
11771.484375; 1.08584E-4
11777.343750; 1.04542E-4
11783.203125; 9.91447E-5
11789.062500; 1.07261E-4
11794.921875; 9.95027E-5
11800.781250; 9.92154E-5
11806.640625; 1.10639E-4
11812.500000; 1.17457E-4
11818.359375; 1.06367E-4
11824.218750; 1.00010E-4
11830.078125; 1.04867E-4
11835.937500; 9.31292E-5
11841.796875; 1.00447E-4
11847.656250; 8.60679E-5
11853.515625; 8.80029E-5
11859.375000; 1.10273E-4
11865.234375; 1.16242E-4
11871.093750; 9.96689E-5
11876.953125; 1.14968E-4
11882.812500; 1.11391E-4
11888.671875; 1.08295E-4
11894.531250; 1.00743E-4
11900.390625; 1.00208E-4
11906.250000; 1.02501E-4
11912.109375; 1.02383E-4
11917.968750; 1.02420E-4
11923.828125; 1.07828E-4
11929.687500; 9.94403E-5
11935.546875; 9.71747E-5
11941.406250; 1.06111E-4
11947.265625; 9.66461E-5
11953.125000; 8.92565E-5
11958.984375; 9.73729E-5
11964.843750; 9.66713E-5
11970.703125; 9.72589E-5
11976.562500; 9.33663E-5
11982.421875; 8.74714E-5
11988.281250; 9.63396E-5
11994.140625; 1.04379E-4
12000.000000; 9.78480E-5
12005.859375; 9.18510E-5
12011.718750; 1.00669E-4
12017.578125; 1.02513E-4
12023.437500; 9.52010E-5
12029.296875; 9.69756E-5
12035.156250; 9.87288E-5
12041.015625; 1.02943E-4
12046.875000; 1.05691E-4
12052.734375; 1.09469E-4
12058.593750; 1.00564E-4
12064.453125; 9.52962E-5
12070.312500; 1.03252E-4
12076.171875; 9.90520E-5
12082.031250; 9.48733E-5
12087.890625; 9.66532E-5
12093.750000; 1.02739E-4
12099.609375; 1.04682E-4
12105.468750; 9.79425E-5
12111.328125; 1.05124E-4
12117.187500; 1.11523E-4
12123.046875; 1.11726E-4
12128.906250; 1.13462E-4
12134.765625; 1.02190E-4
12140.625000; 9.58825E-5
12146.484375; 1.02732E-4
12152.343750; 1.18945E-4
12158.203125; 1.16997E-4
12164.062500; 1.05340E-4
12169.921875; 9.79996E-5
12175.781250; 1.06498E-4
12181.640625; 1.04045E-4
12187.500000; 1.08084E-4
12193.359375; 1.01209E-4
12199.218750; 8.71982E-5
12205.078125; 9.51504E-5
12210.937500; 1.10314E-4
12216.796875; 1.06060E-4
12222.656250; 9.68938E-5
12228.515625; 9.26148E-5
12234.375000; 1.02346E-4
12240.234375; 9.85090E-5
12246.093750; 1.11365E-4
12251.953125; 1.05138E-4
12257.812500; 1.05228E-4
12263.671875; 9.74608E-5
12269.531250; 1.02665E-4
12275.390625; 9.92955E-5
12281.250000; 1.02989E-4
12287.109375; 1.02667E-4
12292.968750; 9.50100E-5
12298.828125; 9.62762E-5
12304.687500; 9.60198E-5
12310.546875; 8.90817E-5
12316.406250; 8.77951E-5
12322.265625; 9.86176E-5
12328.125000; 1.07000E-4
12333.984375; 9.71038E-5
12339.843750; 1.00993E-4
12345.703125; 1.08106E-4
12351.562500; 1.06416E-4
12357.421875; 1.04324E-4
12363.281250; 1.10659E-4
12369.140625; 1.04449E-4
12375.000000; 9.55159E-5
12380.859375; 9.37258E-5
12386.718750; 9.91044E-5
12392.578125; 1.06605E-4
12398.437500; 1.09853E-4
12404.296875; 1.09650E-4
12410.156250; 1.13195E-4
12416.015625; 1.07876E-4
12421.875000; 9.91433E-5
12427.734375; 9.75378E-5
12433.593750; 9.51109E-5
12439.453125; 9.67340E-5
12445.312500; 1.06242E-4
12451.171875; 9.93510E-5
12457.031250; 9.26725E-5
12462.890625; 9.77010E-5
12468.750000; 9.63003E-5
12474.609375; 1.01604E-4
12480.468750; 1.05655E-4
12486.328125; 9.68162E-5
12492.187500; 9.98036E-5
12498.046875; 9.63595E-5
12503.906250; 1.04335E-4
12509.765625; 1.03433E-4
12515.625000; 9.97991E-5
12521.484375; 1.02379E-4
12527.343750; 1.04594E-4
12533.203125; 1.11358E-4
12539.062500; 9.84188E-5
12544.921875; 1.09321E-4
12550.781250; 1.05285E-4
12556.640625; 1.04943E-4
12562.500000; 1.06582E-4
12568.359375; 9.92822E-5
12574.218750; 1.05050E-4
12580.078125; 1.12584E-4
12585.937500; 1.05469E-4
12591.796875; 1.01726E-4
12597.656250; 1.02903E-4
12603.515625; 1.00629E-4
12609.375000; 1.04600E-4
12615.234375; 1.04360E-4
12621.093750; 1.02972E-4
12626.953125; 1.03572E-4
12632.812500; 1.08861E-4
12638.671875; 1.11758E-4
12644.531250; 1.16070E-4
12650.390625; 1.02276E-4
12656.250000; 9.34118E-5
12662.109375; 1.05066E-4
12667.968750; 1.08112E-4
12673.828125; 9.64968E-5
12679.687500; 1.04015E-4
12685.546875; 9.85636E-5
12691.406250; 9.71163E-5
12697.265625; 1.01430E-4
12703.125000; 9.54654E-5
12708.984375; 1.00452E-4
12714.843750; 1.10151E-4
12720.703125; 1.14840E-4
12726.562500; 1.05380E-4
12732.421875; 9.93088E-5
12738.281250; 1.00552E-4
12744.140625; 9.68069E-5
12750.000000; 9.82746E-5
12755.859375; 1.03371E-4
12761.718750; 1.01916E-4
12767.578125; 1.07158E-4
12773.437500; 1.05119E-4
12779.296875; 1.07333E-4
12785.156250; 1.14772E-4
12791.015625; 1.12891E-4
12796.875000; 1.06390E-4
12802.734375; 1.03578E-4
12808.593750; 9.56496E-5
12814.453125; 1.03337E-4
12820.312500; 1.02394E-4
12826.171875; 1.02087E-4
12832.031250; 1.02546E-4
12837.890625; 1.00630E-4
12843.750000; 1.03556E-4
12849.609375; 1.04571E-4
12855.468750; 1.04961E-4
12861.328125; 9.61263E-5
12867.187500; 9.39619E-5
12873.046875; 9.20949E-5
12878.906250; 9.72683E-5
12884.765625; 1.03295E-4
12890.625000; 1.00502E-4
12896.484375; 9.98198E-5
12902.343750; 9.86564E-5
12908.203125; 9.80920E-5
12914.062500; 8.96500E-5
12919.921875; 9.15705E-5
12925.781250; 1.01561E-4
12931.640625; 1.09433E-4
12937.500000; 9.83891E-5
12943.359375; 9.61234E-5
12949.218750; 9.81762E-5
12955.078125; 9.97989E-5
12960.937500; 1.03786E-4
12966.796875; 9.70557E-5
12972.656250; 9.93553E-5
12978.515625; 1.04001E-4
12984.375000; 1.00345E-4
12990.234375; 9.38873E-5
12996.093750; 9.77736E-5
13001.953125; 1.05053E-4
13007.812500; 9.96988E-5
13013.671875; 1.01832E-4
13019.531250; 9.65753E-5
13025.390625; 9.59949E-5
13031.250000; 9.22175E-5
13037.109375; 1.02695E-4
13042.968750; 1.11689E-4
13048.828125; 1.03250E-4
13054.687500; 1.09119E-4
13060.546875; 1.11945E-4
13066.406250; 1.03644E-4
13072.265625; 1.02308E-4
13078.125000; 9.32611E-5
13083.984375; 9.77142E-5
13089.843750; 1.01539E-4
13095.703125; 1.00458E-4
13101.562500; 9.22351E-5
13107.421875; 9.13979E-5
13113.281250; 9.49293E-5
13119.140625; 9.61921E-5
13125.000000; 1.00438E-4
13130.859375; 1.07374E-4
13136.718750; 1.01403E-4
13142.578125; 9.77940E-5
13148.437500; 8.95255E-5
13154.296875; 8.71441E-5
13160.156250; 1.01381E-4
13166.015625; 9.65979E-5
13171.875000; 1.04078E-4
13177.734375; 1.12156E-4
13183.593750; 1.16012E-4
13189.453125; 1.07139E-4
13195.312500; 9.55414E-5
13201.171875; 9.43843E-5
13207.031250; 1.01745E-4
13212.890625; 1.01367E-4
13218.750000; 9.46943E-5
13224.609375; 1.08274E-4
13230.468750; 1.09321E-4
13236.328125; 1.06922E-4
13242.187500; 1.02896E-4
13248.046875; 8.68866E-5
13253.906250; 8.90375E-5
13259.765625; 8.64473E-5
13265.625000; 9.19423E-5
13271.484375; 8.98505E-5
13277.343750; 9.37681E-5
13283.203125; 9.07849E-5
13289.062500; 1.03713E-4
13294.921875; 1.05313E-4
13300.781250; 9.84874E-5
13306.640625; 1.04796E-4
13312.500000; 1.04835E-4
13318.359375; 1.10567E-4
13324.218750; 1.08506E-4
13330.078125; 9.71980E-5
13335.937500; 9.18622E-5
13341.796875; 9.82821E-5
13347.656250; 9.76702E-5
13353.515625; 9.89704E-5
13359.375000; 1.04588E-4
13365.234375; 1.18013E-4
13371.093750; 1.13030E-4
13376.953125; 1.05899E-4
13382.812500; 1.06573E-4
13388.671875; 1.02835E-4
13394.531250; 1.04059E-4
13400.390625; 9.81733E-5
13406.250000; 1.03895E-4
13412.109375; 1.04612E-4
13417.968750; 1.07118E-4
13423.828125; 1.12024E-4
13429.687500; 9.96747E-5
13435.546875; 9.97063E-5
13441.406250; 9.67333E-5
13447.265625; 1.02721E-4
13453.125000; 9.65348E-5
13458.984375; 9.76920E-5
13464.843750; 1.17920E-4
13470.703125; 1.10279E-4
13476.562500; 9.57829E-5
13482.421875; 9.60406E-5
13488.281250; 9.64260E-5
13494.140625; 1.14824E-4
13500.000000; 1.09715E-4
13505.859375; 1.01368E-4
13511.718750; 9.91284E-5
13517.578125; 1.02759E-4
13523.437500; 9.01284E-5
13529.296875; 9.00078E-5
13535.156250; 9.17690E-5
13541.015625; 1.01737E-4
13546.875000; 1.03325E-4
13552.734375; 9.95850E-5
13558.593750; 9.39591E-5
13564.453125; 9.12826E-5
13570.312500; 9.36296E-5
13576.171875; 9.70873E-5
13582.031250; 1.04058E-4
13587.890625; 1.08684E-4
13593.750000; 1.10591E-4
13599.609375; 9.82177E-5
13605.468750; 1.07347E-4
13611.328125; 1.01339E-4
13617.187500; 1.03949E-4
13623.046875; 1.18465E-4
13628.906250; 1.16534E-4
13634.765625; 1.10919E-4
13640.625000; 1.10449E-4
13646.484375; 1.11151E-4
13652.343750; 1.05514E-4
13658.203125; 1.04011E-4
13664.062500; 1.09040E-4
13669.921875; 1.09493E-4
13675.781250; 1.00703E-4
13681.640625; 1.05461E-4
13687.500000; 9.78792E-5
13693.359375; 9.13381E-5
13699.218750; 9.63574E-5
13705.078125; 9.63079E-5
13710.937500; 9.94707E-5
13716.796875; 9.73604E-5
13722.656250; 1.05391E-4
13728.515625; 1.01620E-4
13734.375000; 1.02413E-4
13740.234375; 1.01426E-4
13746.093750; 1.00506E-4
13751.953125; 9.89990E-5
13757.812500; 1.04111E-4
13763.671875; 1.00234E-4
13769.531250; 1.08837E-4
13775.390625; 1.06633E-4
13781.250000; 9.96414E-5
13787.109375; 1.03724E-4
13792.968750; 9.67398E-5
13798.828125; 1.07288E-4
13804.687500; 1.04661E-4
13810.546875; 1.01712E-4
13816.406250; 9.34806E-5
13822.265625; 9.44072E-5
13828.125000; 9.43181E-5
13833.984375; 8.46784E-5
13839.843750; 9.94607E-5
13845.703125; 1.02172E-4
13851.562500; 1.04933E-4
13857.421875; 1.02332E-4
13863.281250; 1.05466E-4
13869.140625; 1.05794E-4
13875.000000; 1.03171E-4
13880.859375; 8.64987E-5
13886.718750; 9.46796E-5
13892.578125; 9.38968E-5
13898.437500; 9.34565E-5
13904.296875; 9.55199E-5
13910.156250; 1.02308E-4
13916.015625; 1.07795E-4
13921.875000; 9.93731E-5
13927.734375; 9.75983E-5
13933.593750; 1.12010E-4
13939.453125; 1.09396E-4
13945.312500; 9.79140E-5
13951.171875; 1.09895E-4
13957.031250; 1.11278E-4
13962.890625; 1.02126E-4
13968.750000; 9.66964E-5
13974.609375; 1.02982E-4
13980.468750; 1.02630E-4
13986.328125; 9.87238E-5
13992.187500; 9.36436E-5
13998.046875; 9.63319E-5
14003.906250; 9.86012E-5
14009.765625; 1.01459E-4
14015.625000; 1.02176E-4
14021.484375; 1.01533E-4
14027.343750; 9.83778E-5
14033.203125; 1.08295E-4
14039.062500; 1.00115E-4
14044.921875; 1.03754E-4
14050.781250; 9.68897E-5
14056.640625; 9.56501E-5
14062.500000; 9.16849E-5
14068.359375; 9.76238E-5
14074.218750; 8.87341E-5
14080.078125; 8.84360E-5
14085.937500; 9.57319E-5
14091.796875; 9.42504E-5
14097.656250; 1.06531E-4
14103.515625; 9.80033E-5
14109.375000; 1.01176E-4
14115.234375; 9.41125E-5
14121.093750; 9.52564E-5
14126.953125; 9.03489E-5
14132.812500; 9.41236E-5
14138.671875; 1.02334E-4
14144.531250; 8.99164E-5
14150.390625; 8.84381E-5
14156.250000; 9.92701E-5
14162.109375; 9.93749E-5
14167.968750; 9.71853E-5
14173.828125; 9.74958E-5
14179.687500; 9.68633E-5
14185.546875; 9.31475E-5
14191.406250; 9.59639E-5
14197.265625; 9.83026E-5
14203.125000; 9.34518E-5
14208.984375; 9.48936E-5
14214.843750; 8.94646E-5
14220.703125; 1.02194E-4
14226.562500; 1.06313E-4
14232.421875; 1.04360E-4
14238.281250; 1.02480E-4
14244.140625; 1.09934E-4
14250.000000; 1.18082E-4
14255.859375; 1.12235E-4
14261.718750; 1.06153E-4
14267.578125; 9.65589E-5
14273.437500; 1.05029E-4
14279.296875; 1.04109E-4
14285.156250; 9.94512E-5
14291.015625; 9.79772E-5
14296.875000; 9.16503E-5
14302.734375; 9.55943E-5
14308.593750; 9.42650E-5
14314.453125; 1.05748E-4
14320.312500; 1.15584E-4
14326.171875; 1.19353E-4
14332.031250; 1.09711E-4
14337.890625; 9.85687E-5
14343.750000; 1.02126E-4
14349.609375; 9.25678E-5
14355.468750; 8.96779E-5
14361.328125; 1.01716E-4
14367.187500; 1.05092E-4
14373.046875; 1.01555E-4
14378.906250; 1.00132E-4
14384.765625; 9.56683E-5
14390.625000; 9.81365E-5
14396.484375; 1.01757E-4
14402.343750; 9.84741E-5
14408.203125; 8.57901E-5
14414.062500; 9.00152E-5
14419.921875; 9.51375E-5
14425.781250; 9.46537E-5
14431.640625; 9.60755E-5
14437.500000; 9.97300E-5
14443.359375; 1.00153E-4
14449.218750; 1.03012E-4
14455.078125; 1.07652E-4
14460.937500; 1.00102E-4
14466.796875; 9.88239E-5
14472.656250; 1.04322E-4
14478.515625; 9.82232E-5
14484.375000; 1.05850E-4
14490.234375; 1.00936E-4
14496.093750; 8.90721E-5
14501.953125; 9.26389E-5
14507.812500; 1.00504E-4
14513.671875; 1.06368E-4
14519.531250; 9.88438E-5
14525.390625; 9.34799E-5
14531.250000; 8.85398E-5
14537.109375; 1.00963E-4
14542.968750; 1.12071E-4
14548.828125; 1.17169E-4
14554.687500; 1.17878E-4
14560.546875; 1.07247E-4
14566.406250; 1.04128E-4
14572.265625; 1.01765E-4
14578.125000; 9.97978E-5
14583.984375; 9.36752E-5
14589.843750; 9.54112E-5
14595.703125; 1.02071E-4
14601.562500; 1.02635E-4
14607.421875; 1.03876E-4
14613.281250; 1.02332E-4
14619.140625; 1.00070E-4
14625.000000; 9.97104E-5
14630.859375; 1.04603E-4
14636.718750; 9.58964E-5
14642.578125; 1.02233E-4
14648.437500; 9.06435E-5
14654.296875; 9.80401E-5
14660.156250; 1.03645E-4
14666.015625; 1.06850E-4
14671.875000; 9.69052E-5
14677.734375; 9.96073E-5
14683.593750; 1.00540E-4
14689.453125; 1.04055E-4
14695.312500; 1.03612E-4
14701.171875; 9.85789E-5
14707.031250; 8.46242E-5
14712.890625; 9.78303E-5
14718.750000; 9.79814E-5
14724.609375; 1.08982E-4
14730.468750; 1.10386E-4
14736.328125; 1.02791E-4
14742.187500; 9.89777E-5
14748.046875; 9.84920E-5
14753.906250; 9.38139E-5
14759.765625; 9.48927E-5
14765.625000; 9.83693E-5
14771.484375; 1.03924E-4
