* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 8192-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 12:47:29 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA ANODE-OUTPUT; 8192-point spectrum using Hann window and exponential averaging 0.97  Input RMS 3.161 V 3.161 VC, 3.161 VA 3.161 V 22 - 22k UNW 873.8 uV >22k Distortion at 1,000.0 Hz, -30.00 dBFS: Gain: 29.35 dB THD: 0.015 % based on 21 harmonics  [0..22800 Hz] HHD: 0.011 %  [10 .. 22] N: 0.40 %  [0..22800 Hz] N+D: 4.154 mV A THD+N: 0.40 %  [0..22800 Hz] SNR: 48.0 dB ENOB: 13.2 bits 2nd harmonic 0.0037 % -152 deg 3rd harmonic 0.0032 % -150 deg 4th harmonic 0.0033 % -37 deg 5th harmonic 0.0032 % 93 deg 6th harmonic 0.0031 % 5 deg 7th harmonic 0.0032 % 70 deg 8th harmonic 0.0035 % -63 deg 9th harmonic 0.0031 % 50 deg 
* Measurement: OSDEHA A-OUT 3.1V
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 5.859375 Hz
*
* Freq(Hz); V(V)
9767.578125; 1.07038E-4
9773.437500; 1.11580E-4
9779.296875; 9.77966E-5
9785.156250; 1.00501E-4
9791.015625; 1.09549E-4
9796.875000; 1.04684E-4
9802.734375; 9.72366E-5
9808.593750; 1.04611E-4
9814.453125; 1.11313E-4
9820.312500; 1.02539E-4
9826.171875; 9.58224E-5
9832.031250; 9.92581E-5
9837.890625; 9.79961E-5
9843.750000; 9.99935E-5
9849.609375; 1.00334E-4
9855.468750; 9.84729E-5
9861.328125; 1.06715E-4
9867.187500; 9.54769E-5
9873.046875; 9.20834E-5
9878.906250; 1.01531E-4
9884.765625; 1.05644E-4
9890.625000; 1.01936E-4
9896.484375; 9.79987E-5
9902.343750; 9.82006E-5
9908.203125; 1.00796E-4
9914.062500; 9.88261E-5
9919.921875; 9.92389E-5
9925.781250; 1.07151E-4
9931.640625; 1.14281E-4
9937.500000; 1.01825E-4
9943.359375; 9.95922E-5
9949.218750; 1.01771E-4
9955.078125; 1.07866E-4
9960.937500; 1.14583E-4
9966.796875; 1.03544E-4
9972.656250; 1.02715E-4
9978.515625; 9.71295E-5
9984.375000; 9.34013E-5
9990.234375; 9.04863E-5
9996.093750; 8.37855E-5
10001.953125; 8.71994E-5
10007.812500; 1.00928E-4
10013.671875; 9.62950E-5
10019.531250; 9.22731E-5
10025.390625; 1.02839E-4
10031.250000; 1.11932E-4
10037.109375; 1.14310E-4
10042.968750; 1.07064E-4
10048.828125; 9.10786E-5
10054.687500; 8.81865E-5
10060.546875; 9.42565E-5
10066.406250; 9.70803E-5
10072.265625; 9.74958E-5
10078.125000; 9.98170E-5
10083.984375; 1.15399E-4
10089.843750; 1.10444E-4
10095.703125; 1.04258E-4
10101.562500; 1.04382E-4
10107.421875; 1.01273E-4
10113.281250; 9.83393E-5
10119.140625; 9.96568E-5
10125.000000; 9.32952E-5
10130.859375; 9.59240E-5
10136.718750; 1.03444E-4
10142.578125; 1.04648E-4
10148.437500; 1.15776E-4
10154.296875; 1.16303E-4
10160.156250; 1.05457E-4
10166.015625; 9.98728E-5
10171.875000; 1.05873E-4
10177.734375; 1.04979E-4
10183.593750; 1.03370E-4
10189.453125; 9.60806E-5
10195.312500; 9.94640E-5
10201.171875; 1.10719E-4
10207.031250; 1.05682E-4
10212.890625; 1.00166E-4
10218.750000; 1.02148E-4
10224.609375; 9.29053E-5
10230.468750; 8.83816E-5
10236.328125; 9.19669E-5
10242.187500; 9.09213E-5
10248.046875; 9.79622E-5
10253.906250; 1.09035E-4
10259.765625; 1.16303E-4
10265.625000; 1.04526E-4
10271.484375; 1.04645E-4
10277.343750; 1.11276E-4
10283.203125; 1.05548E-4
10289.062500; 1.06102E-4
10294.921875; 1.04928E-4
10300.781250; 1.02878E-4
10306.640625; 9.97865E-5
10312.500000; 9.94331E-5
10318.359375; 1.00012E-4
10324.218750; 9.75850E-5
10330.078125; 1.10208E-4
10335.937500; 1.12606E-4
10341.796875; 1.00738E-4
10347.656250; 1.01535E-4
10353.515625; 9.71428E-5
10359.375000; 9.99635E-5
10365.234375; 9.74151E-5
10371.093750; 9.65455E-5
10376.953125; 9.89771E-5
10382.812500; 1.03524E-4
10388.671875; 1.01856E-4
10394.531250; 1.09359E-4
10400.390625; 1.01149E-4
10406.250000; 9.75574E-5
10412.109375; 1.04475E-4
10417.968750; 1.04244E-4
10423.828125; 1.00993E-4
10429.687500; 1.03112E-4
10435.546875; 1.01892E-4
10441.406250; 9.53197E-5
10447.265625; 9.83258E-5
10453.125000; 9.59426E-5
10458.984375; 9.55558E-5
10464.843750; 1.09860E-4
10470.703125; 1.09869E-4
10476.562500; 1.02123E-4
10482.421875; 1.02722E-4
10488.281250; 1.03471E-4
10494.140625; 1.07830E-4
10500.000000; 1.17079E-4
10505.859375; 1.14497E-4
10511.718750; 1.03954E-4
10517.578125; 1.07155E-4
10523.437500; 1.01240E-4
10529.296875; 1.05867E-4
10535.156250; 1.10960E-4
10541.015625; 9.81742E-5
10546.875000; 1.14804E-4
10552.734375; 1.23093E-4
10558.593750; 1.12286E-4
10564.453125; 1.11813E-4
10570.312500; 1.02896E-4
10576.171875; 9.60473E-5
10582.031250; 1.03149E-4
10587.890625; 9.96930E-5
10593.750000; 1.00227E-4
10599.609375; 1.02577E-4
10605.468750; 1.02304E-4
10611.328125; 9.91669E-5
10617.187500; 9.96726E-5
10623.046875; 1.01266E-4
10628.906250; 1.02713E-4
10634.765625; 1.04547E-4
10640.625000; 9.57098E-5
10646.484375; 9.42763E-5
10652.343750; 1.02414E-4
10658.203125; 1.03356E-4
10664.062500; 1.05255E-4
10669.921875; 1.14081E-4
10675.781250; 9.70388E-5
10681.640625; 9.76050E-5
10687.500000; 1.02422E-4
10693.359375; 9.84920E-5
10699.218750; 9.91279E-5
10705.078125; 1.05741E-4
10710.937500; 9.88183E-5
10716.796875; 9.74252E-5
10722.656250; 1.11373E-4
10728.515625; 1.04263E-4
10734.375000; 1.00549E-4
10740.234375; 9.51453E-5
10746.093750; 1.01534E-4
10751.953125; 1.03910E-4
10757.812500; 9.91984E-5
10763.671875; 9.60288E-5
10769.531250; 9.17888E-5
10775.390625; 9.59893E-5
10781.250000; 9.72827E-5
10787.109375; 1.05743E-4
10792.968750; 1.01880E-4
10798.828125; 9.59727E-5
10804.687500; 1.04698E-4
10810.546875; 1.11064E-4
10816.406250; 1.08778E-4
10822.265625; 9.61293E-5
10828.125000; 1.06891E-4
10833.984375; 1.12272E-4
10839.843750; 1.05565E-4
10845.703125; 1.01322E-4
10851.562500; 1.02778E-4
10857.421875; 1.00597E-4
10863.281250; 9.99435E-5
10869.140625; 9.80762E-5
10875.000000; 1.10031E-4
10880.859375; 1.21383E-4
10886.718750; 1.05988E-4
10892.578125; 1.10574E-4
10898.437500; 9.89282E-5
10904.296875; 9.70662E-5
10910.156250; 9.53669E-5
10916.015625; 1.06839E-4
10921.875000; 1.06153E-4
10927.734375; 9.34133E-5
10933.593750; 1.00364E-4
10939.453125; 9.54601E-5
10945.312500; 9.51585E-5
10951.171875; 1.03840E-4
10957.031250; 1.11409E-4
10962.890625; 1.00821E-4
10968.750000; 9.67734E-5
10974.609375; 9.88884E-5
10980.468750; 9.67243E-5
10986.328125; 9.16455E-5
10992.187500; 9.48699E-5
10998.046875; 9.49608E-5
11003.906250; 1.02361E-4
11009.765625; 1.02891E-4
11015.625000; 9.70378E-5
11021.484375; 9.02642E-5
11027.343750; 8.91423E-5
11033.203125; 9.14266E-5
11039.062500; 1.02626E-4
11044.921875; 1.02595E-4
11050.781250; 1.03850E-4
11056.640625; 1.00061E-4
11062.500000; 9.87539E-5
11068.359375; 9.61685E-5
11074.218750; 9.66863E-5
11080.078125; 9.09660E-5
11085.937500; 9.94459E-5
11091.796875; 9.68658E-5
11097.656250; 9.27619E-5
11103.515625; 9.96340E-5
11109.375000; 8.71936E-5
11115.234375; 8.91155E-5
11121.093750; 9.48717E-5
11126.953125; 1.09809E-4
11132.812500; 1.08179E-4
11138.671875; 9.21430E-5
11144.531250; 9.64424E-5
11150.390625; 1.09771E-4
11156.250000; 1.00938E-4
11162.109375; 9.49123E-5
11167.968750; 1.08763E-4
11173.828125; 1.05762E-4
11179.687500; 1.03995E-4
11185.546875; 1.05657E-4
11191.406250; 1.00630E-4
11197.265625; 9.49552E-5
11203.125000; 9.92330E-5
11208.984375; 1.03610E-4
11214.843750; 9.50478E-5
11220.703125; 1.00370E-4
11226.562500; 1.04577E-4
11232.421875; 1.00874E-4
11238.281250; 9.36597E-5
11244.140625; 9.98062E-5
11250.000000; 1.10892E-4
11255.859375; 1.08582E-4
11261.718750; 1.01996E-4
11267.578125; 9.80426E-5
11273.437500; 9.72185E-5
11279.296875; 1.01973E-4
11285.156250; 9.79206E-5
11291.015625; 1.04085E-4
11296.875000; 1.07034E-4
11302.734375; 1.00233E-4
11308.593750; 9.21334E-5
11314.453125; 9.43349E-5
11320.312500; 9.70579E-5
11326.171875; 9.68675E-5
11332.031250; 1.01724E-4
11337.890625; 9.97111E-5
11343.750000; 1.08528E-4
11349.609375; 1.10151E-4
11355.468750; 1.14612E-4
11361.328125; 1.05875E-4
11367.187500; 1.05568E-4
11373.046875; 1.08147E-4
11378.906250; 9.94282E-5
11384.765625; 9.83854E-5
11390.625000; 9.93007E-5
11396.484375; 9.76107E-5
11402.343750; 9.52219E-5
11408.203125; 1.03757E-4
11414.062500; 1.04891E-4
11419.921875; 9.59662E-5
11425.781250; 9.39656E-5
11431.640625; 8.66069E-5
11437.500000; 9.68891E-5
11443.359375; 9.55631E-5
11449.218750; 1.02428E-4
11455.078125; 1.11774E-4
11460.937500; 1.08721E-4
11466.796875; 1.05586E-4
11472.656250; 1.01220E-4
11478.515625; 9.86595E-5
11484.375000; 9.68666E-5
11490.234375; 1.15379E-4
11496.093750; 1.17870E-4
11501.953125; 1.01651E-4
11507.812500; 9.39925E-5
11513.671875; 9.47176E-5
11519.531250; 1.00301E-4
11525.390625; 9.16524E-5
11531.250000; 9.36833E-5
11537.109375; 1.08859E-4
11542.968750; 9.76230E-5
11548.828125; 9.77353E-5
11554.687500; 9.66792E-5
11560.546875; 9.05955E-5
11566.406250; 9.64374E-5
11572.265625; 9.80271E-5
11578.125000; 1.09322E-4
11583.984375; 1.01374E-4
11589.843750; 9.58542E-5
11595.703125; 9.84872E-5
11601.562500; 1.01181E-4
11607.421875; 1.01300E-4
11613.281250; 9.85820E-5
11619.140625; 1.01806E-4
11625.000000; 9.86692E-5
11630.859375; 1.04646E-4
11636.718750; 1.11048E-4
11642.578125; 1.00003E-4
11648.437500; 1.00587E-4
11654.296875; 1.04987E-4
11660.156250; 1.01867E-4
11666.015625; 1.07236E-4
11671.875000; 1.04662E-4
11677.734375; 9.80475E-5
11683.593750; 1.05665E-4
11689.453125; 9.91429E-5
11695.312500; 1.02658E-4
11701.171875; 1.04962E-4
11707.031250; 1.07103E-4
11712.890625; 9.93588E-5
11718.750000; 1.03819E-4
11724.609375; 1.12085E-4
11730.468750; 1.15381E-4
11736.328125; 1.06782E-4
11742.187500; 9.58264E-5
11748.046875; 1.10579E-4
11753.906250; 1.16802E-4
11759.765625; 1.09142E-4
11765.625000; 1.01200E-4
11771.484375; 1.00812E-4
11777.343750; 1.03841E-4
11783.203125; 1.09153E-4
11789.062500; 1.00792E-4
11794.921875; 1.03680E-4
11800.781250; 1.06293E-4
11806.640625; 1.09473E-4
11812.500000; 9.94541E-5
11818.359375; 9.68089E-5
11824.218750; 9.20463E-5
11830.078125; 1.01129E-4
11835.937500; 9.25364E-5
11841.796875; 9.19465E-5
11847.656250; 9.21487E-5
11853.515625; 9.60388E-5
11859.375000; 1.11395E-4
11865.234375; 1.16638E-4
11871.093750; 1.07379E-4
11876.953125; 1.07939E-4
11882.812500; 1.14801E-4
11888.671875; 1.09036E-4
11894.531250; 1.08101E-4
11900.390625; 9.86808E-5
11906.250000; 9.77894E-5
11912.109375; 1.00819E-4
11917.968750; 1.00882E-4
11923.828125; 1.10366E-4
11929.687500; 1.14175E-4
11935.546875; 1.06336E-4
11941.406250; 1.03180E-4
11947.265625; 9.82704E-5
11953.125000; 1.05104E-4
11958.984375; 1.02885E-4
11964.843750; 1.02782E-4
11970.703125; 9.52221E-5
11976.562500; 9.63329E-5
11982.421875; 1.08493E-4
11988.281250; 1.02263E-4
11994.140625; 1.04630E-4
12000.000000; 1.06149E-4
12005.859375; 1.03120E-4
12011.718750; 1.08430E-4
12017.578125; 9.95718E-5
12023.437500; 1.00957E-4
12029.296875; 9.23937E-5
12035.156250; 9.49764E-5
12041.015625; 1.04849E-4
12046.875000; 9.03792E-5
12052.734375; 1.01164E-4
12058.593750; 1.00374E-4
12064.453125; 1.05319E-4
12070.312500; 1.05754E-4
12076.171875; 9.82561E-5
12082.031250; 1.00863E-4
12087.890625; 9.85928E-5
12093.750000; 1.06435E-4
12099.609375; 1.10702E-4
12105.468750; 1.03659E-4
12111.328125; 1.07975E-4
12117.187500; 1.06343E-4
12123.046875; 1.01636E-4
12128.906250; 1.01461E-4
12134.765625; 1.07292E-4
12140.625000; 1.01695E-4
12146.484375; 9.56374E-5
12152.343750; 1.02411E-4
12158.203125; 1.04895E-4
12164.062500; 9.53296E-5
12169.921875; 1.03059E-4
12175.781250; 1.11841E-4
12181.640625; 1.07031E-4
12187.500000; 1.09383E-4
12193.359375; 1.06932E-4
12199.218750; 9.99699E-5
12205.078125; 9.18842E-5
12210.937500; 9.58700E-5
12216.796875; 1.06896E-4
12222.656250; 1.08155E-4
12228.515625; 1.04936E-4
12234.375000; 1.05173E-4
12240.234375; 1.01767E-4
12246.093750; 9.32714E-5
12251.953125; 1.03683E-4
12257.812500; 1.03590E-4
12263.671875; 1.13083E-4
12269.531250; 1.12474E-4
12275.390625; 1.01363E-4
12281.250000; 9.59707E-5
12287.109375; 9.77367E-5
12292.968750; 1.03973E-4
12298.828125; 1.05813E-4
12304.687500; 9.81104E-5
12310.546875; 1.00306E-4
12316.406250; 1.06868E-4
12322.265625; 9.59387E-5
12328.125000; 9.66854E-5
12333.984375; 9.73250E-5
12339.843750; 8.91358E-5
12345.703125; 9.99491E-5
12351.562500; 1.00174E-4
12357.421875; 9.53645E-5
12363.281250; 9.27758E-5
12369.140625; 9.85702E-5
12375.000000; 9.52970E-5
12380.859375; 8.72981E-5
12386.718750; 9.38559E-5
12392.578125; 9.10227E-5
12398.437500; 9.83914E-5
12404.296875; 1.10748E-4
12410.156250; 1.12883E-4
12416.015625; 1.03929E-4
12421.875000; 9.60961E-5
12427.734375; 1.01861E-4
12433.593750; 1.07742E-4
12439.453125; 9.77602E-5
12445.312500; 1.03186E-4
12451.171875; 9.95242E-5
12457.031250; 1.01763E-4
12462.890625; 1.01311E-4
12468.750000; 9.69693E-5
12474.609375; 1.04813E-4
12480.468750; 1.10022E-4
12486.328125; 1.03444E-4
12492.187500; 9.70032E-5
12498.046875; 1.01050E-4
12503.906250; 1.00494E-4
12509.765625; 9.42399E-5
12515.625000; 8.54274E-5
12521.484375; 9.70021E-5
12527.343750; 9.96639E-5
12533.203125; 9.76591E-5
12539.062500; 9.69777E-5
12544.921875; 1.03423E-4
12550.781250; 9.81979E-5
12556.640625; 1.07000E-4
12562.500000; 1.01103E-4
12568.359375; 1.10524E-4
12574.218750; 1.05560E-4
12580.078125; 1.06533E-4
12585.937500; 1.10416E-4
12591.796875; 1.00604E-4
12597.656250; 1.01491E-4
12603.515625; 9.90179E-5
12609.375000; 1.01732E-4
12615.234375; 1.12291E-4
12621.093750; 1.07781E-4
12626.953125; 1.00060E-4
12632.812500; 9.82940E-5
12638.671875; 1.00886E-4
12644.531250; 9.76487E-5
12650.390625; 1.01062E-4
12656.250000; 9.45772E-5
12662.109375; 9.69825E-5
12667.968750; 1.05981E-4
12673.828125; 1.00503E-4
12679.687500; 1.02568E-4
12685.546875; 1.06429E-4
12691.406250; 1.10967E-4
12697.265625; 1.06220E-4
12703.125000; 9.98275E-5
12708.984375; 1.00742E-4
12714.843750; 9.70964E-5
12720.703125; 9.71153E-5
12726.562500; 1.07101E-4
12732.421875; 1.04110E-4
12738.281250; 1.05540E-4
12744.140625; 1.04447E-4
12750.000000; 9.92309E-5
12755.859375; 1.01212E-4
12761.718750; 9.73503E-5
12767.578125; 1.03890E-4
12773.437500; 1.09063E-4
12779.296875; 1.01901E-4
12785.156250; 8.72948E-5
12791.015625; 9.50742E-5
12796.875000; 9.95823E-5
12802.734375; 8.86961E-5
12808.593750; 1.13486E-4
12814.453125; 1.10339E-4
12820.312500; 9.74990E-5
12826.171875; 8.80261E-5
12832.031250; 9.70701E-5
12837.890625; 1.01453E-4
12843.750000; 1.05623E-4
12849.609375; 1.02985E-4
12855.468750; 9.30058E-5
12861.328125; 9.79112E-5
12867.187500; 1.00265E-4
12873.046875; 9.31835E-5
12878.906250; 1.08049E-4
12884.765625; 1.03719E-4
12890.625000; 9.84070E-5
12896.484375; 1.02991E-4
12902.343750; 1.01136E-4
12908.203125; 1.06448E-4
12914.062500; 1.03530E-4
12919.921875; 9.68206E-5
12925.781250; 9.84016E-5
12931.640625; 1.08644E-4
12937.500000; 1.15326E-4
12943.359375; 1.04892E-4
12949.218750; 9.73194E-5
12955.078125; 1.01562E-4
12960.937500; 1.09214E-4
12966.796875; 9.44056E-5
12972.656250; 1.03092E-4
12978.515625; 1.05723E-4
12984.375000; 9.09429E-5
12990.234375; 9.31758E-5
12996.093750; 9.82553E-5
13001.953125; 9.51761E-5
13007.812500; 9.63296E-5
13013.671875; 9.78534E-5
13019.531250; 9.71437E-5
13025.390625; 1.01179E-4
13031.250000; 9.87580E-5
13037.109375; 9.92095E-5
13042.968750; 1.09670E-4
13048.828125; 1.04596E-4
13054.687500; 9.65375E-5
13060.546875; 1.00334E-4
13066.406250; 9.98434E-5
13072.265625; 9.87331E-5
13078.125000; 1.00283E-4
13083.984375; 1.05944E-4
13089.843750; 9.78278E-5
13095.703125; 9.88895E-5
13101.562500; 1.05465E-4
13107.421875; 1.03552E-4
13113.281250; 1.01774E-4
13119.140625; 9.35253E-5
13125.000000; 9.93533E-5
13130.859375; 1.00091E-4
13136.718750; 1.05153E-4
13142.578125; 1.05985E-4
13148.437500; 1.03649E-4
13154.296875; 9.94151E-5
13160.156250; 9.72538E-5
13166.015625; 9.25251E-5
13171.875000; 9.65157E-5
13177.734375; 1.04780E-4
13183.593750; 1.09591E-4
13189.453125; 1.02072E-4
13195.312500; 9.69131E-5
13201.171875; 1.07212E-4
13207.031250; 1.04350E-4
13212.890625; 1.02027E-4
13218.750000; 9.44059E-5
13224.609375; 9.99033E-5
13230.468750; 1.02636E-4
13236.328125; 1.03552E-4
13242.187500; 9.76627E-5
13248.046875; 1.11288E-4
13253.906250; 1.10594E-4
13259.765625; 1.07235E-4
13265.625000; 9.93120E-5
13271.484375; 9.41337E-5
13277.343750; 1.00985E-4
13283.203125; 1.11985E-4
13289.062500; 1.04060E-4
13294.921875; 9.67073E-5
13300.781250; 1.05306E-4
13306.640625; 1.11822E-4
13312.500000; 1.00049E-4
13318.359375; 9.01518E-5
13324.218750; 9.18045E-5
13330.078125; 9.35725E-5
13335.937500; 9.41802E-5
13341.796875; 1.01988E-4
13347.656250; 1.05480E-4
13353.515625; 1.02653E-4
13359.375000; 1.04061E-4
13365.234375; 9.80974E-5
13371.093750; 1.06977E-4
13376.953125; 1.00698E-4
13382.812500; 9.77328E-5
13388.671875; 9.96512E-5
13394.531250; 9.95814E-5
13400.390625; 9.48934E-5
13406.250000; 9.15264E-5
13412.109375; 8.68853E-5
13417.968750; 1.01874E-4
13423.828125; 1.03453E-4
13429.687500; 1.06507E-4
13435.546875; 1.07473E-4
13441.406250; 1.03925E-4
13447.265625; 9.96547E-5
13453.125000; 1.08165E-4
13458.984375; 9.47555E-5
13464.843750; 9.62567E-5
13470.703125; 1.01316E-4
13476.562500; 9.76962E-5
13482.421875; 1.04224E-4
13488.281250; 9.82159E-5
13494.140625; 1.00885E-4
13500.000000; 1.02944E-4
13505.859375; 1.18308E-4
13511.718750; 1.03839E-4
13517.578125; 9.22937E-5
13523.437500; 9.48550E-5
13529.296875; 9.25418E-5
13535.156250; 8.87398E-5
13541.015625; 9.25735E-5
13546.875000; 1.01915E-4
13552.734375; 1.03536E-4
13558.593750; 8.89408E-5
13564.453125; 9.12239E-5
13570.312500; 9.91279E-5
13576.171875; 9.74532E-5
13582.031250; 9.82143E-5
13587.890625; 9.48250E-5
13593.750000; 9.41120E-5
13599.609375; 9.64272E-5
13605.468750; 1.01077E-4
13611.328125; 9.51007E-5
13617.187500; 1.00584E-4
13623.046875; 9.94532E-5
13628.906250; 9.93321E-5
13634.765625; 9.88592E-5
13640.625000; 9.05464E-5
13646.484375; 9.94015E-5
13652.343750; 9.81233E-5
13658.203125; 9.95789E-5
13664.062500; 1.03434E-4
13669.921875; 1.05123E-4
13675.781250; 1.04153E-4
13681.640625; 9.46550E-5
13687.500000; 9.90886E-5
13693.359375; 9.00404E-5
13699.218750; 9.44622E-5
13705.078125; 1.01495E-4
13710.937500; 8.98811E-5
13716.796875; 8.71283E-5
13722.656250; 9.63717E-5
13728.515625; 1.03099E-4
13734.375000; 1.05866E-4
13740.234375; 9.44606E-5
13746.093750; 1.02870E-4
13751.953125; 1.06899E-4
13757.812500; 9.50878E-5
13763.671875; 9.04805E-5
13769.531250; 9.14877E-5
13775.390625; 9.62163E-5
13781.250000; 1.05395E-4
13787.109375; 9.66011E-5
13792.968750; 9.49119E-5
13798.828125; 1.05491E-4
13804.687500; 1.04110E-4
13810.546875; 9.24677E-5
13816.406250; 1.02453E-4
13822.265625; 1.10162E-4
13828.125000; 9.73246E-5
13833.984375; 8.80437E-5
13839.843750; 9.53058E-5
13845.703125; 9.48528E-5
13851.562500; 1.03759E-4
13857.421875; 1.01729E-4
13863.281250; 9.00985E-5
13869.140625; 1.00078E-4
13875.000000; 9.60924E-5
13880.859375; 9.62082E-5
13886.718750; 1.14666E-4
13892.578125; 1.09596E-4
13898.437500; 1.06071E-4
13904.296875; 1.08780E-4
13910.156250; 1.07215E-4
13916.015625; 1.07405E-4
13921.875000; 1.01705E-4
13927.734375; 1.05354E-4
13933.593750; 1.10610E-4
13939.453125; 1.00363E-4
13945.312500; 1.04209E-4
13951.171875; 1.06301E-4
13957.031250; 9.68520E-5
13962.890625; 9.20129E-5
13968.750000; 9.36457E-5
13974.609375; 9.45148E-5
13980.468750; 9.12194E-5
13986.328125; 1.02259E-4
13992.187500; 1.04752E-4
13998.046875; 1.05581E-4
14003.906250; 1.02098E-4
14009.765625; 1.02724E-4
14015.625000; 1.01984E-4
14021.484375; 9.80607E-5
14027.343750; 1.08962E-4
14033.203125; 1.01161E-4
14039.062500; 9.63133E-5
14044.921875; 9.50256E-5
14050.781250; 1.01230E-4
14056.640625; 1.00421E-4
14062.500000; 1.10356E-4
14068.359375; 1.08015E-4
14074.218750; 1.02355E-4
14080.078125; 9.73157E-5
14085.937500; 8.82742E-5
14091.796875; 9.62137E-5
14097.656250; 1.01544E-4
14103.515625; 9.37564E-5
14109.375000; 9.76690E-5
14115.234375; 1.04700E-4
14121.093750; 9.66194E-5
14126.953125; 1.12190E-4
14132.812500; 1.12870E-4
14138.671875; 1.07577E-4
14144.531250; 9.46753E-5
14150.390625; 9.74664E-5
14156.250000; 1.14217E-4
14162.109375; 1.13152E-4
14167.968750; 1.05947E-4
14173.828125; 9.81086E-5
14179.687500; 1.02763E-4
14185.546875; 1.06882E-4
14191.406250; 1.10015E-4
14197.265625; 1.12015E-4
14203.125000; 1.05280E-4
14208.984375; 9.42303E-5
14214.843750; 9.54492E-5
14220.703125; 9.94872E-5
14226.562500; 1.05292E-4
14232.421875; 1.07795E-4
14238.281250; 1.02323E-4
14244.140625; 9.40503E-5
14250.000000; 9.05867E-5
14255.859375; 9.10000E-5
14261.718750; 9.26357E-5
14267.578125; 1.03264E-4
14273.437500; 1.03276E-4
14279.296875; 1.04555E-4
14285.156250; 9.83135E-5
14291.015625; 8.66406E-5
14296.875000; 9.81027E-5
14302.734375; 1.02679E-4
14308.593750; 9.37322E-5
14314.453125; 9.26084E-5
14320.312500; 9.45010E-5
14326.171875; 9.65731E-5
14332.031250; 9.77572E-5
14337.890625; 9.48314E-5
14343.750000; 1.01541E-4
14349.609375; 1.06920E-4
14355.468750; 1.00358E-4
14361.328125; 1.01885E-4
14367.187500; 9.74662E-5
14373.046875; 8.85417E-5
14378.906250; 9.66622E-5
14384.765625; 9.64022E-5
14390.625000; 1.06103E-4
14396.484375; 1.09301E-4
14402.343750; 1.01983E-4
14408.203125; 1.03211E-4
14414.062500; 1.01181E-4
14419.921875; 9.08197E-5
14425.781250; 9.74630E-5
14431.640625; 9.04031E-5
14437.500000; 9.43832E-5
14443.359375; 1.03246E-4
14449.218750; 1.03847E-4
14455.078125; 9.77954E-5
14460.937500; 9.31821E-5
14466.796875; 1.01428E-4
14472.656250; 1.06055E-4
14478.515625; 9.76653E-5
14484.375000; 9.04522E-5
14490.234375; 9.53882E-5
14496.093750; 9.49419E-5
14501.953125; 1.04573E-4
14507.812500; 1.07578E-4
14513.671875; 9.68885E-5
14519.531250; 9.40612E-5
14525.390625; 9.90580E-5
14531.250000; 1.04548E-4
14537.109375; 1.06699E-4
14542.968750; 9.91156E-5
14548.828125; 9.37279E-5
14554.687500; 1.01512E-4
14560.546875; 1.07162E-4
14566.406250; 1.09184E-4
14572.265625; 1.01011E-4
14578.125000; 1.00468E-4
14583.984375; 9.92397E-5
14589.843750; 1.02435E-4
14595.703125; 1.08339E-4
14601.562500; 1.02533E-4
14607.421875; 9.72636E-5
14613.281250; 9.48494E-5
14619.140625; 1.04020E-4
14625.000000; 1.11903E-4
14630.859375; 1.11244E-4
14636.718750; 1.01396E-4
14642.578125; 1.00106E-4
14648.437500; 9.30982E-5
14654.296875; 9.57274E-5
14660.156250; 9.57286E-5
14666.015625; 9.95478E-5
14671.875000; 9.83135E-5
14677.734375; 1.06710E-4
14683.593750; 1.04966E-4
14689.453125; 9.72484E-5
14695.312500; 1.06282E-4
14701.171875; 1.10971E-4
14707.031250; 9.65171E-5
14712.890625; 1.04454E-4
14718.750000; 1.01453E-4
14724.609375; 1.06593E-4
14730.468750; 9.87429E-5
14736.328125; 9.33724E-5
14742.187500; 1.09209E-4
14748.046875; 1.14785E-4
14753.906250; 9.94800E-5
14759.765625; 8.82022E-5
14765.625000; 9.35389E-5
14771.484375; 1.00270E-4
14777.343750; 1.01833E-4
14783.203125; 9.92726E-5
14789.062500; 1.04757E-4
14794.921875; 1.04834E-4
14800.781250; 1.05605E-4
14806.640625; 1.13748E-4
14812.500000; 1.12476E-4
14818.359375; 9.34223E-5
14824.218750; 8.92594E-5
14830.078125; 9.88236E-5
14835.937500; 1.00328E-4
14841.796875; 9.78917E-5
14847.656250; 9.60062E-5
14853.515625; 9.97589E-5
14859.375000; 1.00831E-4
14865.234375; 9.52217E-5
14871.093750; 9.56246E-5
14876.953125; 1.11864E-4
14882.812500; 1.01994E-4
14888.671875; 9.45347E-5
14894.531250; 1.00146E-4
14900.390625; 9.96375E-5
14906.250000; 1.01995E-4
14912.109375; 1.04589E-4
14917.968750; 1.02743E-4
14923.828125; 9.34028E-5
14929.687500; 8.73264E-5
14935.546875; 9.38314E-5
14941.406250; 9.94365E-5
14947.265625; 9.56862E-5
14953.125000; 9.82936E-5
14958.984375; 1.06280E-4
14964.843750; 1.10920E-4
14970.703125; 1.10109E-4
14976.562500; 1.01832E-4
14982.421875; 9.25526E-5
