* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 8192-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 1:21:43 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA MU-OUTPUT; 8192-point spectrum using Hann window and exponential averaging 0.97  Input RMS 2.371 V 2.371 VC, 2.371 VA 2.371 V 22 - 22k UNW 941.8 uV >22k Distortion at 1,000.0 Hz, -32.50 dBFS: Gain: 29.68 dB THD: 0.021 % based on 21 harmonics  [0..22800 Hz] HHD: 0.016 %  [10 .. 22] N: 0.59 %  [0..22800 Hz] N+D: 4.376 mV A THD+N: 0.59 %  [0..22800 Hz] SNR: 44.5 dB ENOB: 13.0 bits 2nd harmonic 0.0052 % 140 deg 3rd harmonic 0.0049 % 76 deg 4th harmonic 0.0047 % 155 deg 5th harmonic 0.0046 % 147 deg 6th harmonic 0.0046 % -122 deg 7th harmonic 0.0047 % -79 deg 8th harmonic 0.0045 % 140 deg 9th harmonic 0.0048 % 146 deg 
* Measurement: OSDEHA MU-OUT 2.37V
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 5.859375 Hz
*
* Freq(Hz); V(V)
1353.515625; 1.08676E-4
1359.375000; 1.11074E-4
1365.234375; 1.27717E-4
1371.093750; 1.23582E-4
1376.953125; 1.18404E-4
1382.812500; 1.11869E-4
1388.671875; 1.07042E-4
1394.531250; 1.00168E-4
1400.390625; 1.04333E-4
1406.250000; 1.13740E-4
1412.109375; 1.17869E-4
1417.968750; 1.21646E-4
1423.828125; 1.22288E-4
1429.687500; 1.21828E-4
1435.546875; 1.10478E-4
1441.406250; 1.06459E-4
1447.265625; 1.25703E-4
1453.125000; 1.19972E-4
1458.984375; 1.13390E-4
1464.843750; 1.29890E-4
1470.703125; 1.20300E-4
1476.562500; 9.57757E-5
1482.421875; 1.08975E-4
1488.281250; 1.07683E-4
1494.140625; 1.01747E-4
1500.000000; 1.04826E-4
1505.859375; 1.07688E-4
1511.718750; 1.07410E-4
1517.578125; 1.04721E-4
1523.437500; 1.18181E-4
1529.296875; 1.13863E-4
1535.156250; 1.16849E-4
1541.015625; 1.09539E-4
1546.875000; 1.04648E-4
1552.734375; 1.13452E-4
1558.593750; 1.03254E-4
1564.453125; 9.06153E-5
1570.312500; 1.12264E-4
1576.171875; 1.15934E-4
1582.031250; 1.21277E-4
1587.890625; 1.22144E-4
1593.750000; 1.25954E-4
1599.609375; 1.32008E-4
1605.468750; 1.18351E-4
1611.328125; 1.14072E-4
1617.187500; 1.19369E-4
1623.046875; 1.21478E-4
1628.906250; 1.14411E-4
1634.765625; 1.06045E-4
1640.625000; 1.03104E-4
1646.484375; 1.07955E-4
1652.343750; 1.22208E-4
1658.203125; 1.23808E-4
1664.062500; 1.14732E-4
1669.921875; 1.13604E-4
1675.781250; 1.14986E-4
1681.640625; 1.05926E-4
1687.500000; 1.16543E-4
1693.359375; 1.19978E-4
1699.218750; 1.02527E-4
1705.078125; 9.97596E-5
1710.937500; 9.73323E-5
1716.796875; 9.25225E-5
1722.656250; 9.89061E-5
1728.515625; 1.11509E-4
1734.375000; 1.16523E-4
1740.234375; 1.12920E-4
1746.093750; 1.09241E-4
1751.953125; 1.14248E-4
1757.812500; 1.22278E-4
1763.671875; 1.14630E-4
1769.531250; 1.10585E-4
1775.390625; 1.15428E-4
1781.250000; 1.17856E-4
1787.109375; 1.07033E-4
1792.968750; 1.08897E-4
1798.828125; 1.08378E-4
1804.687500; 1.07728E-4
1810.546875; 1.16797E-4
1816.406250; 1.14201E-4
1822.265625; 1.19494E-4
1828.125000; 1.25128E-4
1833.984375; 1.23822E-4
1839.843750; 1.08934E-4
1845.703125; 1.05190E-4
1851.562500; 1.16827E-4
1857.421875; 1.20417E-4
1863.281250; 1.11654E-4
1869.140625; 1.11833E-4
1875.000000; 1.22066E-4
1880.859375; 1.05265E-4
1886.718750; 1.18439E-4
1892.578125; 1.20451E-4
1898.437500; 1.17069E-4
1904.296875; 1.06692E-4
1910.156250; 1.07400E-4
1916.015625; 1.14341E-4
1921.875000; 1.19390E-4
1927.734375; 1.18533E-4
1933.593750; 1.15301E-4
1939.453125; 1.05320E-4
1945.312500; 1.08280E-4
1951.171875; 1.11985E-4
1957.031250; 1.12886E-4
1962.890625; 1.13590E-4
1968.750000; 1.22099E-4
1974.609375; 1.37872E-4
1980.468750; 1.29799E-4
1986.328125; 1.13389E-4
1992.187500; 1.13623E-4
1998.046875; 1.32001E-4
2003.906250; 1.24435E-4
2009.765625; 1.23837E-4
2015.625000; 1.21091E-4
2021.484375; 1.11973E-4
2027.343750; 1.04494E-4
2033.203125; 1.14256E-4
2039.062500; 1.20342E-4
2044.921875; 1.05292E-4
2050.781250; 1.17906E-4
2056.640625; 1.20087E-4
2062.500000; 1.08150E-4
2068.359375; 1.07503E-4
2074.218750; 1.00301E-4
2080.078125; 1.13795E-4
2085.937500; 1.10178E-4
2091.796875; 1.16530E-4
2097.656250; 1.07651E-4
2103.515625; 1.07715E-4
2109.375000; 1.04166E-4
2115.234375; 1.06141E-4
2121.093750; 1.08819E-4
2126.953125; 1.07384E-4
2132.812500; 1.20616E-4
2138.671875; 1.15673E-4
2144.531250; 1.13032E-4
2150.390625; 1.13617E-4
2156.250000; 1.16549E-4
2162.109375; 1.02769E-4
2167.968750; 9.66630E-5
2173.828125; 1.10419E-4
2179.687500; 1.04726E-4
2185.546875; 1.05203E-4
2191.406250; 1.07204E-4
2197.265625; 1.08990E-4
2203.125000; 1.11394E-4
2208.984375; 1.10121E-4
2214.843750; 1.23133E-4
2220.703125; 1.14896E-4
2226.562500; 1.10275E-4
2232.421875; 1.06096E-4
2238.281250; 1.08984E-4
2244.140625; 1.07274E-4
2250.000000; 9.97519E-5
2255.859375; 1.10789E-4
2261.718750; 1.13425E-4
2267.578125; 1.13465E-4
2273.437500; 1.14507E-4
2279.296875; 1.06135E-4
2285.156250; 1.04750E-4
2291.015625; 1.03318E-4
2296.875000; 1.05792E-4
2302.734375; 1.07879E-4
2308.593750; 1.06854E-4
2314.453125; 1.16859E-4
2320.312500; 1.23170E-4
2326.171875; 1.16834E-4
2332.031250; 1.16332E-4
2337.890625; 1.13835E-4
2343.750000; 1.00479E-4
2349.609375; 1.11264E-4
2355.468750; 1.10928E-4
2361.328125; 1.04053E-4
2367.187500; 1.03146E-4
2373.046875; 1.13943E-4
2378.906250; 1.25176E-4
2384.765625; 1.12183E-4
2390.625000; 1.04844E-4
2396.484375; 1.16634E-4
2402.343750; 1.13847E-4
2408.203125; 1.03013E-4
2414.062500; 1.14342E-4
2419.921875; 1.09798E-4
2425.781250; 1.04397E-4
2431.640625; 1.12430E-4
2437.500000; 1.14378E-4
2443.359375; 1.15603E-4
2449.218750; 1.12652E-4
2455.078125; 1.12741E-4
2460.937500; 1.20459E-4
2466.796875; 1.19592E-4
2472.656250; 1.15468E-4
2478.515625; 1.07455E-4
2484.375000; 1.06616E-4
2490.234375; 1.07294E-4
2496.093750; 1.09447E-4
2501.953125; 1.10672E-4
2507.812500; 1.20480E-4
2513.671875; 1.19768E-4
2519.531250; 1.12868E-4
2525.390625; 1.21025E-4
2531.250000; 1.01807E-4
2537.109375; 9.91558E-5
2542.968750; 9.58006E-5
2548.828125; 1.07395E-4
2554.687500; 1.12610E-4
2560.546875; 1.07314E-4
2566.406250; 1.07564E-4
2572.265625; 1.09807E-4
2578.125000; 1.05136E-4
2583.984375; 1.14703E-4
2589.843750; 1.10106E-4
2595.703125; 1.10353E-4
2601.562500; 1.19066E-4
2607.421875; 1.21179E-4
2613.281250; 1.18917E-4
2619.140625; 1.10059E-4
2625.000000; 1.06835E-4
2630.859375; 1.10692E-4
2636.718750; 1.22361E-4
2642.578125; 1.15117E-4
2648.437500; 1.08989E-4
2654.296875; 1.01638E-4
2660.156250; 1.06768E-4
2666.015625; 9.54268E-5
2671.875000; 1.02053E-4
2677.734375; 9.66107E-5
2683.593750; 1.05735E-4
2689.453125; 1.04648E-4
2695.312500; 1.19833E-4
2701.171875; 1.05369E-4
2707.031250; 1.01185E-4
2712.890625; 1.06189E-4
2718.750000; 1.05599E-4
2724.609375; 9.74411E-5
2730.468750; 9.90421E-5
2736.328125; 1.23388E-4
2742.187500; 1.13864E-4
2748.046875; 1.09044E-4
2753.906250; 1.08995E-4
2759.765625; 1.12950E-4
2765.625000; 1.20146E-4
