* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 32768-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 6:36:40 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA_MU-OUT; 32768-point spectrum using Hann window and exponential averaging 0.97  Input RMS 42.21 V 42.21 VC, 42.21 VA 42.21 V 22 - 22k UNW 6.430 mV >22k Distortion at 1,000.0 Hz, -7.48 dBFS: Gain: 0.00 dB THD: 0.0093 % based on 21 harmonics  [0..22800 Hz] HHD: 0.0033 %  [10 .. 22] N: 0.094 %  [0..22800 Hz] N+D: 29.84 mV A THD+N: 0.094 %  [0..22800 Hz] SNR: 60.6 dB ENOB: 11.5 bits 2nd harmonic 0.0082 % -72 deg 3rd harmonic 0.0012 % -45 deg 4th harmonic 0.0013 % -172 deg 5th harmonic 0.0012 % -9 deg 6th harmonic 0.0011 % -169 deg 7th harmonic 0.0010 % 32 deg 8th harmonic 0.00091 % 139 deg 9th harmonic 0.00095 % 8 deg
* Measurement: OSDEHA MU-OUT 42.2V
* Smoothing: None
* Frequency Step: 1.4648438 Hz
* Start Frequency: 1.4648438 Hz
*
* Freq(Hz); V(V)
659.179688; 4.21651E-4
660.644531; 4.21279E-4
662.109375; 4.27352E-4
663.574219; 4.40602E-4
665.039062; 4.25947E-4
666.503906; 3.92162E-4
667.968750; 3.93023E-4
669.433594; 4.00764E-4
670.898438; 4.32610E-4
672.363281; 3.44983E-4
673.828125; 3.70787E-4
675.292969; 4.08930E-4
676.757812; 4.28359E-4
678.222656; 4.23341E-4
679.687500; 4.10272E-4
681.152344; 4.41735E-4
682.617188; 4.24025E-4
684.082031; 4.00720E-4
685.546875; 3.67595E-4
687.011719; 3.40215E-4
688.476562; 3.37492E-4
689.941406; 3.82152E-4
691.406250; 4.03431E-4
692.871094; 3.87043E-4
694.335938; 3.61204E-4
695.800781; 4.11057E-4
697.265625; 4.18048E-4
698.730469; 3.63564E-4
700.195312; 4.10946E-4
701.660156; 4.30134E-4
703.125000; 3.81870E-4
704.589844; 3.95963E-4
706.054688; 3.70873E-4
707.519531; 4.13585E-4
708.984375; 3.50743E-4
710.449219; 3.19923E-4
711.914062; 3.85258E-4
713.378906; 4.11516E-4
714.843750; 3.62452E-4
716.308594; 3.70034E-4
717.773438; 3.57111E-4
719.238281; 4.11001E-4
720.703125; 3.99825E-4
722.167969; 4.35924E-4
723.632812; 4.34265E-4
725.097656; 3.92953E-4
726.562500; 4.06986E-4
728.027344; 4.01042E-4
729.492188; 4.36222E-4
730.957031; 4.31825E-4
732.421875; 3.52406E-4
733.886719; 3.30520E-4
735.351562; 3.39621E-4
736.816406; 3.58600E-4
738.281250; 4.04637E-4
739.746094; 3.33211E-4
741.210938; 3.21635E-4
742.675781; 3.43914E-4
744.140625; 4.25399E-4
745.605469; 4.00594E-4
747.070312; 3.92168E-4
748.535156; 4.01725E-4
750.000000; 3.97232E-4
751.464844; 3.94817E-4
752.929688; 4.44581E-4
754.394531; 4.52477E-4
755.859375; 3.93285E-4
757.324219; 3.43084E-4
758.789062; 3.54244E-4
760.253906; 4.17537E-4
761.718750; 3.69485E-4
763.183594; 4.29192E-4
764.648438; 4.12943E-4
766.113281; 3.73711E-4
767.578125; 3.71210E-4
769.042969; 3.99445E-4
770.507812; 4.32531E-4
771.972656; 3.75399E-4
773.437500; 3.75475E-4
774.902344; 3.72683E-4
776.367188; 3.70115E-4
777.832031; 4.03103E-4
779.296875; 4.33335E-4
780.761719; 4.32399E-4
782.226562; 3.69156E-4
783.691406; 3.58234E-4
785.156250; 4.36245E-4
786.621094; 3.85912E-4
788.085938; 3.00800E-4
789.550781; 3.16403E-4
791.015625; 4.10309E-4
792.480469; 4.32634E-4
793.945312; 4.23895E-4
795.410156; 4.10862E-4
796.875000; 3.83168E-4
798.339844; 3.49180E-4
799.804688; 3.53044E-4
801.269531; 4.03776E-4
802.734375; 3.89367E-4
804.199219; 3.82062E-4
805.664062; 4.14019E-4
807.128906; 4.15969E-4
808.593750; 3.85176E-4
810.058594; 3.91190E-4
811.523438; 4.14090E-4
812.988281; 4.40947E-4
814.453125; 3.65776E-4
815.917969; 3.33833E-4
817.382812; 3.70422E-4
818.847656; 4.04030E-4
820.312500; 4.38780E-4
821.777344; 4.26242E-4
823.242188; 4.55626E-4
824.707031; 4.36205E-4
826.171875; 3.96383E-4
827.636719; 3.42491E-4
829.101562; 3.54817E-4
830.566406; 3.76341E-4
832.031250; 3.96275E-4
833.496094; 4.14683E-4
834.960938; 3.93987E-4
836.425781; 3.86674E-4
837.890625; 4.28961E-4
839.355469; 3.66918E-4
840.820312; 4.09465E-4
842.285156; 4.04979E-4
843.750000; 3.81442E-4
845.214844; 3.95474E-4
846.679688; 3.72496E-4
848.144531; 3.86184E-4
849.609375; 3.96240E-4
851.074219; 3.87406E-4
852.539062; 4.13758E-4
854.003906; 4.04639E-4
855.468750; 4.19330E-4
856.933594; 4.31275E-4
858.398438; 4.00350E-4
859.863281; 3.52416E-4
861.328125; 4.25072E-4
862.792969; 4.26154E-4
864.257812; 4.30642E-4
865.722656; 4.72721E-4
867.187500; 4.50018E-4
868.652344; 4.22897E-4
870.117188; 3.97041E-4
871.582031; 3.91528E-4
873.046875; 3.95497E-4
874.511719; 3.75130E-4
875.976562; 3.67241E-4
877.441406; 3.48187E-4
878.906250; 3.80538E-4
880.371094; 3.95555E-4
881.835938; 4.14581E-4
883.300781; 4.20138E-4
884.765625; 4.23447E-4
886.230469; 4.09538E-4
887.695312; 4.16647E-4
889.160156; 4.09702E-4
890.625000; 4.44588E-4
892.089844; 3.56741E-4
893.554688; 3.58568E-4
895.019531; 3.77087E-4
896.484375; 4.34113E-4
897.949219; 3.53872E-4
899.414062; 3.25637E-4
900.878906; 3.69564E-4
902.343750; 4.16116E-4
903.808594; 4.16256E-4
905.273438; 4.13064E-4
906.738281; 4.78280E-4
908.203125; 4.21505E-4
909.667969; 4.33261E-4
911.132812; 4.31906E-4
912.597656; 3.85404E-4
914.062500; 3.85812E-4
915.527344; 4.15242E-4
916.992188; 4.23488E-4
918.457031; 4.24276E-4
919.921875; 4.07059E-4
921.386719; 3.93659E-4
922.851562; 3.77886E-4
924.316406; 4.54323E-4
925.781250; 4.14823E-4
927.246094; 3.76431E-4
928.710938; 3.93725E-4
930.175781; 3.92066E-4
931.640625; 4.11677E-4
933.105469; 4.37886E-4
934.570312; 4.01859E-4
936.035156; 4.58337E-4
937.500000; 4.44612E-4
938.964844; 3.94721E-4
940.429688; 4.30809E-4
941.894531; 3.88741E-4
943.359375; 4.21482E-4
944.824219; 4.18675E-4
946.289062; 4.47225E-4
947.753906; 5.10957E-4
949.218750; 5.73803E-4
950.683594; 4.76067E-4
952.148438; 6.01248E-4
953.613281; 4.99527E-4
955.078125; 5.97122E-4
956.542969; 5.87859E-4
958.007812; 6.39457E-4
959.472656; 7.33935E-4
960.937500; 6.90926E-4
962.402344; 8.26256E-4
963.867188; 8.03931E-4
965.332031; 1.02863E-3
966.796875; 1.02253E-3
968.261719; 1.23458E-3
969.726562; 1.31360E-3
971.191406; 1.67496E-3
972.656250; 1.84291E-3
974.121094; 2.13314E-3
975.585938; 2.45969E-3
977.050781; 3.16698E-3
978.515625; 3.70773E-3
979.980469; 4.58009E-3
981.445312; 5.78622E-3
982.910156; 7.37625E-3
984.375000; 9.70413E-3
985.839844; 1.29989E-2
987.304688; 1.81158E-2
988.769531; 2.62911E-2
990.234375; 4.01025E-2
991.699219; 6.60785E-2
993.164062; 1.19988E-1
994.628906; 2.54969E-1
996.093750; 7.13917E-1
997.558594; 3.92686E0
999.023438; 3.14144E1
1000.488281; 3.92680E1
1001.953125; 1.12194E1
1003.417969; 1.12198E0
1004.882812; 3.45207E-1
1006.347656; 1.51024E-1
1007.812500; 7.94878E-2
1009.277344; 4.69750E-2
1010.742188; 3.00556E-2
1012.207031; 2.04177E-2
1013.671875; 1.44626E-2
1015.136719; 1.06767E-2
1016.601562; 8.04785E-3
1018.066406; 6.25515E-3
1019.531250; 4.95806E-3
1020.996094; 3.98734E-3
1022.460938; 3.22971E-3
1023.925781; 2.74998E-3
1025.390625; 2.28698E-3
1026.855469; 1.90607E-3
1028.320312; 1.64069E-3
1029.785156; 1.46027E-3
1031.250000; 1.27846E-3
1032.714844; 1.07467E-3
1034.179688; 1.04461E-3
1035.644531; 8.42792E-4
1037.109375; 8.21271E-4
1038.574219; 7.09880E-4
1040.039062; 6.88924E-4
1041.503906; 6.56309E-4
1042.968750; 5.64398E-4
1044.433594; 6.27234E-4
1045.898438; 4.55689E-4
1047.363281; 5.82456E-4
1048.828125; 5.25376E-4
1050.292969; 3.91877E-4
1051.757812; 4.54737E-4
1053.222656; 4.84191E-4
1054.687500; 4.42644E-4
1056.152344; 4.44590E-4
1057.617188; 4.55850E-4
1059.082031; 4.23120E-4
1060.546875; 4.08830E-4
1062.011719; 4.12677E-4
1063.476562; 4.33009E-4
1064.941406; 3.97425E-4
1066.406250; 4.40202E-4
