* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 8192-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 1:27:46 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA MU-OUTPUT; 8192-point spectrum using Hann window and exponential averaging 0.97  Input RMS 17.79 V 17.79 VC, 17.79 VA 17.79 V 22 - 22k UNW 948.8 uV >22k Distortion at 1,000.0 Hz, -14.99 dBFS: Gain: 29.68 dB THD: 0.018 % based on 21 harmonics  [0..22800 Hz] HHD: 0.0021 %  [10 .. 22] N: 0.079 %  [0..22800 Hz] N+D: 5.657 mV A THD+N: 0.081 %  [0..22800 Hz] SNR: 62.0 dB ENOB: 13.0 bits 2nd harmonic 0.018 % 140 deg 3rd harmonic 0.0014 % -26 deg 4th harmonic 0.00083 % 144 deg 5th harmonic 0.00064 % -25 deg 6th harmonic 0.00055 % -26 deg 7th harmonic 0.00058 % -12 deg 8th harmonic 0.00058 % 20 deg 9th harmonic 0.00060 % 35 deg 
* Measurement: OSDEHA MU-OUT 17.8V
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 5.859375 Hz
*
* Freq(Hz); V(V)
1699.218750; 1.20054E-4
1705.078125; 1.24033E-4
1710.937500; 1.03238E-4
1716.796875; 9.33720E-5
1722.656250; 1.00708E-4
1728.515625; 1.04046E-4
1734.375000; 1.08380E-4
1740.234375; 1.17889E-4
1746.093750; 1.29410E-4
1751.953125; 1.18074E-4
1757.812500; 1.08223E-4
1763.671875; 1.09872E-4
1769.531250; 1.18134E-4
1775.390625; 1.14735E-4
1781.250000; 1.18370E-4
1787.109375; 1.08694E-4
1792.968750; 1.11944E-4
1798.828125; 1.24870E-4
1804.687500; 1.18047E-4
1810.546875; 1.14948E-4
1816.406250; 1.09108E-4
1822.265625; 9.54997E-5
1828.125000; 1.07593E-4
1833.984375; 1.21523E-4
1839.843750; 1.18819E-4
1845.703125; 1.11293E-4
1851.562500; 1.25462E-4
1857.421875; 1.21642E-4
1863.281250; 1.03386E-4
1869.140625; 1.02461E-4
1875.000000; 1.07517E-4
1880.859375; 1.07328E-4
1886.718750; 9.62978E-5
1892.578125; 1.06900E-4
1898.437500; 9.33474E-5
1904.296875; 8.73606E-5
1910.156250; 1.01331E-4
1916.015625; 1.13470E-4
1921.875000; 1.05833E-4
1927.734375; 1.13262E-4
1933.593750; 9.61015E-5
1939.453125; 1.00462E-4
1945.312500; 9.69602E-5
1951.171875; 1.12120E-4
1957.031250; 1.09500E-4
1962.890625; 9.82415E-5
1968.750000; 1.10187E-4
1974.609375; 1.19304E-4
1980.468750; 1.17653E-4
1986.328125; 1.33270E-4
1992.187500; 8.44731E-4
1998.046875; 2.93476E-3
2003.906250; 2.36174E-3
2009.765625; 3.23665E-4
2015.625000; 1.16987E-4
2021.484375; 1.06304E-4
2027.343750; 9.45330E-5
2033.203125; 9.30282E-5
2039.062500; 1.11620E-4
2044.921875; 1.16934E-4
2050.781250; 1.34835E-4
2056.640625; 1.30976E-4
2062.500000; 9.70970E-5
2068.359375; 9.95840E-5
2074.218750; 1.07328E-4
2080.078125; 1.07264E-4
2085.937500; 1.07312E-4
2091.796875; 1.08166E-4
2097.656250; 1.20082E-4
2103.515625; 1.01423E-4
2109.375000; 8.41527E-5
2115.234375; 1.00506E-4
2121.093750; 1.08746E-4
2126.953125; 9.89128E-5
2132.812500; 1.16619E-4
2138.671875; 1.14622E-4
2144.531250; 8.94725E-5
2150.390625; 9.24446E-5
2156.250000; 9.74134E-5
2162.109375; 1.04715E-4
2167.968750; 1.09861E-4
2173.828125; 1.10441E-4
2179.687500; 1.11322E-4
2185.546875; 1.26865E-4
2191.406250; 1.23797E-4
2197.265625; 1.06864E-4
2203.125000; 1.03626E-4
2208.984375; 1.15374E-4
2214.843750; 1.08140E-4
2220.703125; 9.43602E-5
2226.562500; 8.93036E-5
2232.421875; 9.36542E-5
2238.281250; 1.01177E-4
2244.140625; 1.15978E-4
2250.000000; 1.10557E-4
2255.859375; 1.06672E-4
2261.718750; 1.08343E-4
2267.578125; 1.07793E-4
2273.437500; 1.07054E-4
2279.296875; 9.69577E-5
2285.156250; 1.07971E-4
2291.015625; 1.19955E-4
2296.875000; 1.00617E-4
2302.734375; 1.00007E-4
2308.593750; 1.11602E-4
2314.453125; 1.13640E-4
2320.312500; 9.87576E-5
2326.171875; 1.02413E-4
2332.031250; 1.14031E-4
2337.890625; 1.18098E-4
2343.750000; 1.10952E-4
2349.609375; 9.24525E-5
2355.468750; 9.06223E-5
2361.328125; 1.04711E-4
2367.187500; 1.10957E-4
2373.046875; 1.27889E-4
2378.906250; 1.14170E-4
2384.765625; 1.06073E-4
2390.625000; 1.06651E-4
2396.484375; 1.10768E-4
2402.343750; 1.07467E-4
2408.203125; 1.15840E-4
2414.062500; 1.23464E-4
2419.921875; 1.11577E-4
2425.781250; 1.25585E-4
2431.640625; 1.23419E-4
2437.500000; 1.00011E-4
2443.359375; 9.77244E-5
2449.218750; 1.17143E-4
2455.078125; 1.05893E-4
2460.937500; 1.17956E-4
2466.796875; 1.15157E-4
2472.656250; 1.10853E-4
2478.515625; 9.88312E-5
2484.375000; 1.17021E-4
2490.234375; 1.14520E-4
2496.093750; 9.39729E-5
2501.953125; 9.88373E-5
2507.812500; 1.06590E-4
2513.671875; 1.09996E-4
2519.531250; 1.16686E-4
2525.390625; 1.08493E-4
2531.250000; 1.14650E-4
2537.109375; 1.06571E-4
2542.968750; 1.14549E-4
2548.828125; 1.09799E-4
2554.687500; 1.05641E-4
2560.546875; 1.17559E-4
2566.406250; 1.07169E-4
2572.265625; 1.07406E-4
2578.125000; 1.01986E-4
2583.984375; 1.01906E-4
2589.843750; 9.53624E-5
2595.703125; 9.44706E-5
2601.562500; 1.04938E-4
2607.421875; 1.02346E-4
2613.281250; 1.16550E-4
2619.140625; 1.21954E-4
2625.000000; 1.11842E-4
2630.859375; 1.09347E-4
2636.718750; 1.07219E-4
2642.578125; 9.69198E-5
2648.437500; 1.09602E-4
2654.296875; 1.13246E-4
2660.156250; 1.08809E-4
2666.015625; 1.16568E-4
2671.875000; 1.01760E-4
2677.734375; 1.05702E-4
2683.593750; 1.17380E-4
2689.453125; 1.12535E-4
2695.312500; 1.05224E-4
2701.171875; 1.06760E-4
2707.031250; 1.01345E-4
2712.890625; 1.03561E-4
2718.750000; 1.23362E-4
2724.609375; 1.21609E-4
2730.468750; 1.04905E-4
2736.328125; 1.15270E-4
2742.187500; 1.14578E-4
2748.046875; 1.14054E-4
2753.906250; 1.15102E-4
2759.765625; 1.05482E-4
2765.625000; 1.15101E-4
2771.484375; 1.12740E-4
2777.343750; 1.18560E-4
2783.203125; 1.23344E-4
2789.062500; 1.29066E-4
2794.921875; 1.24192E-4
2800.781250; 1.16548E-4
2806.640625; 1.15069E-4
2812.500000; 1.02696E-4
2818.359375; 1.03015E-4
2824.218750; 1.17681E-4
2830.078125; 1.25055E-4
2835.937500; 1.05773E-4
2841.796875; 1.03629E-4
2847.656250; 1.18099E-4
2853.515625; 1.26651E-4
2859.375000; 1.09962E-4
2865.234375; 1.07125E-4
2871.093750; 1.12576E-4
2876.953125; 1.10184E-4
2882.812500; 1.11792E-4
2888.671875; 1.18484E-4
2894.531250; 1.24178E-4
2900.390625; 1.20889E-4
2906.250000; 1.10720E-4
2912.109375; 1.02441E-4
2917.968750; 1.07654E-4
2923.828125; 1.15581E-4
2929.687500; 1.11816E-4
2935.546875; 1.13181E-4
2941.406250; 1.24123E-4
2947.265625; 1.19212E-4
2953.125000; 1.02779E-4
2958.984375; 1.00944E-4
2964.843750; 9.59886E-5
2970.703125; 1.11944E-4
2976.562500; 1.16057E-4
2982.421875; 1.14413E-4
2988.281250; 1.17883E-4
2994.140625; 1.81280E-4
3000.000000; 2.87769E-4
3005.859375; 1.64127E-4
3011.718750; 1.15909E-4
3017.578125; 1.03062E-4
3023.437500; 1.01544E-4
3029.296875; 1.07018E-4
3035.156250; 1.09420E-4
3041.015625; 1.21798E-4
3046.875000; 1.21505E-4
3052.734375; 1.09835E-4
3058.593750; 9.89931E-5
3064.453125; 8.95046E-5
3070.312500; 8.17561E-5
3076.171875; 1.06724E-4
3082.031250; 1.10962E-4
3087.890625; 9.97332E-5
3093.750000; 1.07272E-4
3099.609375; 1.06174E-4
3105.468750; 1.00933E-4
3111.328125; 9.56499E-5
3117.187500; 1.01488E-4
3123.046875; 1.23993E-4
3128.906250; 1.26228E-4
3134.765625; 1.27200E-4
3140.625000; 1.12975E-4
3146.484375; 1.12232E-4
3152.343750; 1.23636E-4
3158.203125; 9.92550E-5
3164.062500; 1.16656E-4
3169.921875; 1.07991E-4
3175.781250; 1.05562E-4
3181.640625; 1.09335E-4
3187.500000; 1.08267E-4
3193.359375; 1.07949E-4
3199.218750; 1.12428E-4
3205.078125; 1.04661E-4
3210.937500; 9.69278E-5
3216.796875; 9.92546E-5
3222.656250; 9.38187E-5
3228.515625; 1.01017E-4
3234.375000; 9.91195E-5
3240.234375; 8.80930E-5
3246.093750; 1.18064E-4
3251.953125; 1.25164E-4
3257.812500; 1.18945E-4
3263.671875; 1.24711E-4
3269.531250; 1.17620E-4
3275.390625; 1.00692E-4
3281.250000; 1.09345E-4
3287.109375; 1.20749E-4
3292.968750; 1.28609E-4
3298.828125; 1.19720E-4
3304.687500; 1.09731E-4
3310.546875; 1.27400E-4
3316.406250; 1.07541E-4
3322.265625; 1.04362E-4
3328.125000; 1.04766E-4
3333.984375; 1.07678E-4
