* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 8192-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 1:24:20 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA MU-OUTPUT; 8192-point spectrum using Hann window and exponential averaging 0.97  Input RMS 42.13 V 42.13 VC, 42.12 VA 42.13 V 22 - 22k UNW 960.7 uV >22k Distortion at 1,000.0 Hz, -7.51 dBFS: Gain: 29.67 dB THD: 0.026 % based on 21 harmonics  [0..22800 Hz] HHD: 0.00090 %  [10 .. 22] N: 0.033 %  [0..22800 Hz] N+D: 13.28 mV A THD+N: 0.042 %  [0..22800 Hz] SNR: 69.5 dB ENOB: 12.7 bits 2nd harmonic 0.025 % 149 deg 3rd harmonic 0.0048 % -69 deg 4th harmonic 0.0038 % 137 deg 5th harmonic 0.0012 % -24 deg 6th harmonic 0.00035 % -158 deg 7th harmonic 0.00027 % 49 deg 8th harmonic 0.00027 % -92 deg 9th harmonic 0.00026 % 41 deg 
* Measurement: OSDEHA MU-OUT 42.1
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 5.859375 Hz
*
* Freq(Hz); V(V)
2964.843750; 1.19099E-4
2970.703125; 1.14839E-4
2976.562500; 1.21250E-4
2982.421875; 1.11146E-4
2988.281250; 1.19031E-4
2994.140625; 1.02585E-3
3000.000000; 2.02461E-3
3005.859375; 1.01175E-3
3011.718750; 1.16463E-4
3017.578125; 1.16101E-4
3023.437500; 1.12204E-4
3029.296875; 1.12523E-4
3035.156250; 1.05609E-4
3041.015625; 1.08583E-4
3046.875000; 1.10206E-4
3052.734375; 1.09087E-4
3058.593750; 9.36515E-5
3064.453125; 1.11017E-4
3070.312500; 1.14281E-4
3076.171875; 1.04094E-4
3082.031250; 1.04160E-4
3087.890625; 9.92834E-5
3093.750000; 9.60869E-5
3099.609375; 1.16381E-4
3105.468750; 1.23271E-4
3111.328125; 1.15010E-4
3117.187500; 1.13446E-4
3123.046875; 1.15334E-4
3128.906250; 1.06046E-4
3134.765625; 1.16936E-4
3140.625000; 1.08731E-4
3146.484375; 1.02894E-4
3152.343750; 1.02658E-4
3158.203125; 1.14986E-4
3164.062500; 1.21916E-4
3169.921875; 1.19347E-4
3175.781250; 1.02290E-4
3181.640625; 1.03091E-4
3187.500000; 1.16718E-4
3193.359375; 1.12913E-4
3199.218750; 1.05362E-4
3205.078125; 1.07765E-4
3210.937500; 1.18891E-4
3216.796875; 1.14833E-4
3222.656250; 9.43583E-5
3228.515625; 1.09170E-4
3234.375000; 1.06925E-4
3240.234375; 1.08816E-4
3246.093750; 1.21358E-4
3251.953125; 1.07698E-4
3257.812500; 1.16263E-4
3263.671875; 1.12231E-4
3269.531250; 1.09049E-4
3275.390625; 1.23295E-4
3281.250000; 1.23665E-4
3287.109375; 1.15000E-4
3292.968750; 1.05015E-4
3298.828125; 1.10111E-4
3304.687500; 1.11684E-4
3310.546875; 1.03024E-4
3316.406250; 1.06846E-4
3322.265625; 1.12083E-4
3328.125000; 1.04425E-4
3333.984375; 1.05144E-4
3339.843750; 1.18946E-4
3345.703125; 1.05212E-4
3351.562500; 1.16532E-4
3357.421875; 1.18468E-4
3363.281250; 1.11225E-4
3369.140625; 1.19720E-4
3375.000000; 1.14139E-4
3380.859375; 1.09798E-4
3386.718750; 1.07593E-4
3392.578125; 1.08132E-4
3398.437500; 1.09157E-4
3404.296875; 1.18781E-4
3410.156250; 1.23058E-4
3416.015625; 1.07157E-4
3421.875000; 1.11421E-4
3427.734375; 1.09579E-4
3433.593750; 1.17650E-4
3439.453125; 1.05170E-4
3445.312500; 1.07526E-4
3451.171875; 1.08836E-4
3457.031250; 1.06369E-4
3462.890625; 9.64988E-5
3468.750000; 1.02461E-4
3474.609375; 1.02511E-4
3480.468750; 1.02058E-4
3486.328125; 1.05213E-4
3492.187500; 1.11966E-4
3498.046875; 1.14146E-4
3503.906250; 1.07328E-4
3509.765625; 9.97905E-5
3515.625000; 1.12572E-4
3521.484375; 1.34580E-4
3527.343750; 1.26093E-4
3533.203125; 1.08336E-4
3539.062500; 1.03433E-4
3544.921875; 1.10788E-4
3550.781250; 1.14294E-4
3556.640625; 1.10238E-4
3562.500000; 1.11655E-4
3568.359375; 1.13883E-4
3574.218750; 1.17283E-4
3580.078125; 1.08667E-4
3585.937500; 1.07478E-4
3591.796875; 1.14558E-4
3597.656250; 1.06757E-4
3603.515625; 1.09296E-4
3609.375000; 9.61364E-5
3615.234375; 1.06664E-4
3621.093750; 1.06626E-4
3626.953125; 1.05059E-4
3632.812500; 1.14623E-4
3638.671875; 1.15473E-4
3644.531250; 1.16693E-4
3650.390625; 1.07781E-4
3656.250000; 9.74341E-5
3662.109375; 1.09433E-4
3667.968750; 1.11516E-4
3673.828125; 1.11065E-4
3679.687500; 1.17270E-4
3685.546875; 1.16211E-4
3691.406250; 1.12315E-4
3697.265625; 1.05978E-4
3703.125000; 1.09450E-4
3708.984375; 9.64564E-5
3714.843750; 1.01478E-4
3720.703125; 1.16931E-4
3726.562500; 1.12075E-4
3732.421875; 1.05266E-4
3738.281250; 1.01921E-4
3744.140625; 9.78146E-5
3750.000000; 1.03127E-4
3755.859375; 1.11958E-4
3761.718750; 1.23022E-4
3767.578125; 1.01879E-4
3773.437500; 1.02432E-4
3779.296875; 1.15598E-4
3785.156250; 1.11634E-4
3791.015625; 1.16742E-4
3796.875000; 1.21383E-4
3802.734375; 1.17876E-4
3808.593750; 1.15077E-4
3814.453125; 1.16628E-4
3820.312500; 1.06710E-4
3826.171875; 9.70429E-5
3832.031250; 1.04917E-4
3837.890625; 1.00434E-4
3843.750000; 1.02561E-4
3849.609375; 1.03956E-4
3855.468750; 1.11333E-4
3861.328125; 1.12421E-4
3867.187500; 9.95611E-5
3873.046875; 1.06285E-4
3878.906250; 1.14043E-4
3884.765625; 1.03093E-4
3890.625000; 9.88604E-5
3896.484375; 1.12864E-4
3902.343750; 1.08943E-4
3908.203125; 1.20728E-4
3914.062500; 1.19409E-4
3919.921875; 1.14342E-4
3925.781250; 1.08374E-4
3931.640625; 1.07869E-4
3937.500000; 1.12790E-4
3943.359375; 1.09355E-4
3949.218750; 1.09109E-4
3955.078125; 9.91122E-5
3960.937500; 1.14655E-4
3966.796875; 1.14745E-4
3972.656250; 1.07514E-4
3978.515625; 1.10664E-4
3984.375000; 1.03467E-4
3990.234375; 1.90649E-4
3996.093750; 1.17874E-3
4001.953125; 1.48197E-3
4007.812500; 4.41232E-4
4013.671875; 1.15118E-4
