* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 8192-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 1:09:01 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA MU-OUTPUT; 8192-point spectrum using Hann window and exponential averaging 0.97  Input RMS 3.164 V 3.164 VC, 3.164 VA 3.164 V 22 - 22k UNW 956.6 uV >22k Distortion at 1,000.0 Hz, -30.00 dBFS: Gain: 29.68 dB THD: 0.016 % based on 21 harmonics  [0..22800 Hz] HHD: 0.012 %  [10 .. 22] N: 0.44 %  [0..22800 Hz] N+D: 4.339 mV A THD+N: 0.44 %  [0..22800 Hz] SNR: 47.1 dB ENOB: 13.0 bits 2nd harmonic 0.0039 % 151 deg 3rd harmonic 0.0034 % -89 deg 4th harmonic 0.0034 % -48 deg 5th harmonic 0.0034 % -126 deg 6th harmonic 0.0035 % 78 deg 7th harmonic 0.0032 % 24 deg 8th harmonic 0.0034 % -90 deg 9th harmonic 0.0033 % -165 deg 
* Measurement: OSDEHA MU-OUT 3.16V
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 5.859375 Hz
*
* Freq(Hz); V(V)
2472.656250; 1.05234E-4
2478.515625; 1.02373E-4
2484.375000; 1.04288E-4
2490.234375; 1.16694E-4
2496.093750; 1.13282E-4
2501.953125; 1.01895E-4
2507.812500; 1.13145E-4
2513.671875; 1.17379E-4
2519.531250; 1.14084E-4
2525.390625; 1.08229E-4
2531.250000; 1.00009E-4
2537.109375; 1.02145E-4
2542.968750; 1.02761E-4
2548.828125; 1.03970E-4
2554.687500; 9.25921E-5
2560.546875; 1.07993E-4
2566.406250; 1.15247E-4
2572.265625; 1.12644E-4
2578.125000; 1.17379E-4
2583.984375; 1.20298E-4
2589.843750; 1.13950E-4
2595.703125; 1.17364E-4
2601.562500; 1.11614E-4
2607.421875; 1.10538E-4
2613.281250; 1.03956E-4
2619.140625; 1.03783E-4
2625.000000; 1.06558E-4
2630.859375; 1.00042E-4
2636.718750; 1.00173E-4
2642.578125; 1.10813E-4
2648.437500; 1.09488E-4
2654.296875; 1.01026E-4
2660.156250; 1.04006E-4
2666.015625; 1.17143E-4
2671.875000; 1.11420E-4
2677.734375; 1.07147E-4
2683.593750; 1.08124E-4
2689.453125; 1.04620E-4
2695.312500; 1.15762E-4
2701.171875; 1.13867E-4
2707.031250; 1.18486E-4
2712.890625; 1.14467E-4
2718.750000; 9.99229E-5
2724.609375; 1.05964E-4
2730.468750; 1.04830E-4
2736.328125; 1.00343E-4
2742.187500; 1.10278E-4
2748.046875; 1.03242E-4
2753.906250; 1.05930E-4
2759.765625; 1.12358E-4
2765.625000; 1.12309E-4
2771.484375; 1.08110E-4
2777.343750; 1.03855E-4
2783.203125; 1.01063E-4
2789.062500; 1.08108E-4
2794.921875; 1.10785E-4
2800.781250; 1.19932E-4
2806.640625; 1.21267E-4
2812.500000; 1.05476E-4
2818.359375; 1.03056E-4
2824.218750; 1.13909E-4
2830.078125; 1.11693E-4
2835.937500; 1.10678E-4
2841.796875; 1.22041E-4
2847.656250; 1.16213E-4
2853.515625; 1.07944E-4
2859.375000; 1.04200E-4
2865.234375; 1.06942E-4
2871.093750; 1.07791E-4
2876.953125; 1.14096E-4
2882.812500; 1.09652E-4
2888.671875; 1.18644E-4
2894.531250; 1.19146E-4
2900.390625; 1.11105E-4
2906.250000; 1.14246E-4
2912.109375; 1.07222E-4
2917.968750; 1.12034E-4
2923.828125; 1.13617E-4
2929.687500; 9.56635E-5
2935.546875; 9.97460E-5
2941.406250; 1.07075E-4
2947.265625; 1.05807E-4
2953.125000; 1.02376E-4
2958.984375; 1.15560E-4
2964.843750; 1.08504E-4
2970.703125; 1.13328E-4
2976.562500; 1.26265E-4
2982.421875; 1.14243E-4
2988.281250; 1.12693E-4
2994.140625; 1.07075E-4
3000.000000; 1.04108E-4
3005.859375; 1.17710E-4
3011.718750; 1.02538E-4
3017.578125; 1.04440E-4
3023.437500; 1.04657E-4
3029.296875; 1.06337E-4
3035.156250; 1.11134E-4
3041.015625; 1.11404E-4
3046.875000; 1.14862E-4
3052.734375; 1.03973E-4
3058.593750; 1.17191E-4
3064.453125; 1.22049E-4
3070.312500; 1.05190E-4
3076.171875; 1.00185E-4
3082.031250; 9.74728E-5
3087.890625; 1.10343E-4
3093.750000; 1.02861E-4
3099.609375; 1.05090E-4
3105.468750; 1.08716E-4
3111.328125; 1.10957E-4
3117.187500; 1.16846E-4
3123.046875; 1.15881E-4
3128.906250; 1.11005E-4
3134.765625; 1.05756E-4
3140.625000; 1.17601E-4
3146.484375; 1.21072E-4
