* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 8192-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 1:23:29 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA MU-OUTPUT; 8192-point spectrum using Hann window and exponential averaging 0.97  Input RMS 23.70 V 23.70 VC, 23.70 VA 23.70 V 22 - 22k UNW 953.6 uV >22k Distortion at 1,000.0 Hz, -12.51 dBFS: Gain: 29.67 dB THD: 0.023 % based on 21 harmonics  [0..22800 Hz] HHD: 0.0016 %  [10 .. 22] N: 0.059 %  [0..22800 Hz] N+D: 7.590 mV A THD+N: 0.064 %  [0..22800 Hz] SNR: 64.5 dB ENOB: 12.9 bits 2nd harmonic 0.023 % 145 deg 3rd harmonic 0.00082 % -15 deg 4th harmonic 0.0022 % 135 deg 5th harmonic 0.00052 % 19 deg 6th harmonic 0.00044 % 70 deg 7th harmonic 0.00050 % 3 deg 8th harmonic 0.00047 % -75 deg 9th harmonic 0.00044 % 33 deg
* Measurement: OSDEHA MU-OUT 23.7
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 5.859375 Hz
*
* Freq(Hz); V(V)
2021.484375; 1.18842E-4
2027.343750; 1.07975E-4
2033.203125; 1.14150E-4
2039.062500; 1.09732E-4
2044.921875; 1.09978E-4
2050.781250; 1.08933E-4
2056.640625; 1.21579E-4
2062.500000; 1.13782E-4
2068.359375; 1.32430E-4
2074.218750; 1.20180E-4
2080.078125; 9.91207E-5
2085.937500; 1.06344E-4
2091.796875; 1.07826E-4
2097.656250; 1.04944E-4
2103.515625; 1.06262E-4
2109.375000; 1.16354E-4
2115.234375; 1.14758E-4
2121.093750; 1.03681E-4
2126.953125; 1.14168E-4
2132.812500; 1.06492E-4
2138.671875; 1.06802E-4
2144.531250; 1.20816E-4
2150.390625; 1.18282E-4
2156.250000; 1.06167E-4
2162.109375; 1.05229E-4
2167.968750; 1.22914E-4
2173.828125; 1.11995E-4
2179.687500; 1.09568E-4
2185.546875; 1.14465E-4
2191.406250; 1.16680E-4
2197.265625; 1.10835E-4
2203.125000; 1.00151E-4
2208.984375; 1.12282E-4
2214.843750; 1.17511E-4
2220.703125; 1.19797E-4
2226.562500; 1.18519E-4
2232.421875; 1.22901E-4
2238.281250; 1.11001E-4
2244.140625; 1.04251E-4
2250.000000; 1.09158E-4
2255.859375; 1.06004E-4
2261.718750; 1.02678E-4
2267.578125; 1.01184E-4
2273.437500; 1.01479E-4
2279.296875; 1.02980E-4
2285.156250; 1.15722E-4
2291.015625; 1.16403E-4
2296.875000; 1.11013E-4
2302.734375; 1.11515E-4
2308.593750; 1.01834E-4
2314.453125; 1.15718E-4
2320.312500; 1.22164E-4
2326.171875; 1.10124E-4
2332.031250; 1.00359E-4
2337.890625; 1.06513E-4
2343.750000; 1.09601E-4
2349.609375; 1.09897E-4
2355.468750; 1.03056E-4
2361.328125; 1.11921E-4
2367.187500; 1.14591E-4
2373.046875; 1.07034E-4
2378.906250; 1.11909E-4
2384.765625; 1.09259E-4
2390.625000; 1.06305E-4
2396.484375; 1.14767E-4
2402.343750; 1.09027E-4
2408.203125; 1.18345E-4
2414.062500; 1.15412E-4
2419.921875; 1.07562E-4
2425.781250; 1.18409E-4
2431.640625; 1.17511E-4
2437.500000; 1.10456E-4
2443.359375; 1.11613E-4
2449.218750; 9.93466E-5
2455.078125; 9.72771E-5
2460.937500; 1.14128E-4
2466.796875; 9.65608E-5
2472.656250; 1.09953E-4
2478.515625; 1.20098E-4
2484.375000; 1.02487E-4
2490.234375; 9.63236E-5
2496.093750; 1.11362E-4
2501.953125; 1.32679E-4
2507.812500; 1.24816E-4
2513.671875; 1.06302E-4
2519.531250; 9.61122E-5
2525.390625; 1.03703E-4
2531.250000; 1.06698E-4
2537.109375; 1.04122E-4
2542.968750; 1.07021E-4
2548.828125; 1.04806E-4
2554.687500; 1.05375E-4
2560.546875; 1.20253E-4
2566.406250; 1.03258E-4
2572.265625; 1.03198E-4
2578.125000; 1.08693E-4
2583.984375; 9.93900E-5
2589.843750; 1.01532E-4
2595.703125; 1.13512E-4
2601.562500; 1.05923E-4
2607.421875; 9.94704E-5
2613.281250; 1.03634E-4
2619.140625; 1.13190E-4
2625.000000; 1.08437E-4
2630.859375; 1.00869E-4
2636.718750; 1.14451E-4
2642.578125; 1.17863E-4
2648.437500; 1.15735E-4
2654.296875; 1.06463E-4
2660.156250; 1.07976E-4
2666.015625; 1.10742E-4
2671.875000; 1.17873E-4
2677.734375; 1.26554E-4
2683.593750; 1.17215E-4
2689.453125; 9.44063E-5
2695.312500; 9.32421E-5
2701.171875; 9.30357E-5
2707.031250; 1.09600E-4
2712.890625; 1.13085E-4
2718.750000; 9.80989E-5
2724.609375; 9.73183E-5
2730.468750; 1.02129E-4
2736.328125; 1.06790E-4
2742.187500; 1.11734E-4
2748.046875; 1.10279E-4
2753.906250; 9.43235E-5
2759.765625; 9.58898E-5
2765.625000; 1.02636E-4
2771.484375; 1.05135E-4
2777.343750; 1.15686E-4
2783.203125; 1.02050E-4
2789.062500; 1.10149E-4
2794.921875; 1.10596E-4
2800.781250; 1.02029E-4
2806.640625; 9.84041E-5
2812.500000; 1.07009E-4
2818.359375; 1.09533E-4
2824.218750; 1.16714E-4
2830.078125; 1.15539E-4
2835.937500; 1.28833E-4
2841.796875; 1.20820E-4
2847.656250; 1.16769E-4
2853.515625; 1.04490E-4
2859.375000; 1.01120E-4
2865.234375; 1.00325E-4
2871.093750; 1.04456E-4
2876.953125; 9.89672E-5
2882.812500; 9.64608E-5
2888.671875; 9.90046E-5
2894.531250; 1.09985E-4
2900.390625; 1.12725E-4
2906.250000; 1.08804E-4
2912.109375; 1.04309E-4
2917.968750; 1.08549E-4
2923.828125; 1.13037E-4
2929.687500; 1.22592E-4
2935.546875; 1.26524E-4
2941.406250; 1.19327E-4
2947.265625; 1.16999E-4
2953.125000; 9.83922E-5
2958.984375; 9.47790E-5
2964.843750; 1.07077E-4
2970.703125; 1.16455E-4
2976.562500; 1.07340E-4
2982.421875; 9.66534E-5
2988.281250; 1.10428E-4
2994.140625; 1.61910E-4
3000.000000; 2.49437E-4
3005.859375; 1.47952E-4
3011.718750; 1.12471E-4
3017.578125; 1.13892E-4
3023.437500; 1.12642E-4
3029.296875; 1.06970E-4
3035.156250; 1.11220E-4
3041.015625; 1.01286E-4
3046.875000; 1.00951E-4
3052.734375; 1.14288E-4
3058.593750; 1.06721E-4
3064.453125; 1.24402E-4
3070.312500; 1.26408E-4
3076.171875; 1.14276E-4
3082.031250; 1.15683E-4
3087.890625; 1.09798E-4
3093.750000; 1.11861E-4
3099.609375; 1.14019E-4
3105.468750; 1.02827E-4
3111.328125; 1.04611E-4
3117.187500; 1.12826E-4
3123.046875; 1.14887E-4
3128.906250; 1.03978E-4
3134.765625; 1.10397E-4
3140.625000; 1.22655E-4
3146.484375; 1.18610E-4
3152.343750; 1.13221E-4
3158.203125; 1.07654E-4
3164.062500; 9.80122E-5
3169.921875; 1.06956E-4
3175.781250; 1.07310E-4
3181.640625; 1.12946E-4
3187.500000; 1.04209E-4
3193.359375; 9.27954E-5
3199.218750; 1.02480E-4
3205.078125; 1.14814E-4
3210.937500; 1.08155E-4
3216.796875; 1.02286E-4
3222.656250; 1.15480E-4
3228.515625; 1.07851E-4
3234.375000; 1.13306E-4
3240.234375; 1.17152E-4
3246.093750; 1.13913E-4
3251.953125; 1.04570E-4
3257.812500; 1.04805E-4
3263.671875; 1.17995E-4
3269.531250; 1.10123E-4
3275.390625; 1.04956E-4
3281.250000; 1.06456E-4
3287.109375; 1.11138E-4
3292.968750; 9.42092E-5
3298.828125; 9.88752E-5
3304.687500; 1.04617E-4
3310.546875; 1.03822E-4
3316.406250; 9.88882E-5
3322.265625; 1.05664E-4
3328.125000; 1.01240E-4
3333.984375; 1.00121E-4
3339.843750; 1.02153E-4
3345.703125; 1.00477E-4
3351.562500; 1.03399E-4
3357.421875; 1.16211E-4
3363.281250; 1.08364E-4
3369.140625; 1.08454E-4
3375.000000; 1.10636E-4
3380.859375; 1.18080E-4
3386.718750; 1.06417E-4
3392.578125; 1.09340E-4
3398.437500; 9.46901E-5
3404.296875; 1.12639E-4
3410.156250; 1.16892E-4
3416.015625; 1.05244E-4
3421.875000; 9.73857E-5
3427.734375; 1.06375E-4
3433.593750; 1.18561E-4
3439.453125; 1.09294E-4
3445.312500; 9.58598E-5
3451.171875; 9.63709E-5
3457.031250; 1.07536E-4
3462.890625; 1.06955E-4
3468.750000; 1.11430E-4
3474.609375; 1.04556E-4
3480.468750; 1.08134E-4
3486.328125; 1.18554E-4
3492.187500; 1.14025E-4
3498.046875; 9.58893E-5
3503.906250; 9.40541E-5
3509.765625; 1.18551E-4
3515.625000; 1.15136E-4
3521.484375; 1.10162E-4
3527.343750; 9.75869E-5
3533.203125; 1.10310E-4
3539.062500; 1.11534E-4
3544.921875; 1.03543E-4
3550.781250; 1.05693E-4
3556.640625; 9.72571E-5
3562.500000; 9.70579E-5
3568.359375; 1.10934E-4
3574.218750; 1.08190E-4
3580.078125; 1.11543E-4
3585.937500; 1.18606E-4
3591.796875; 1.17255E-4
3597.656250; 1.25283E-4
3603.515625; 1.27879E-4
3609.375000; 1.23754E-4
3615.234375; 1.08025E-4
3621.093750; 1.05397E-4
3626.953125; 1.12306E-4
3632.812500; 1.14728E-4
3638.671875; 1.07850E-4
3644.531250; 1.16091E-4
3650.390625; 1.23266E-4
3656.250000; 1.06912E-4
3662.109375; 1.17410E-4
3667.968750; 1.14774E-4
3673.828125; 1.01315E-4
3679.687500; 1.07054E-4
3685.546875; 1.01186E-4
3691.406250; 9.63604E-5
3697.265625; 1.10244E-4
3703.125000; 1.15401E-4
3708.984375; 1.16250E-4
3714.843750; 1.00622E-4
3720.703125; 9.47984E-5
3726.562500; 1.08565E-4
3732.421875; 1.14588E-4
3738.281250; 1.02146E-4
3744.140625; 1.04525E-4
3750.000000; 9.67792E-5
3755.859375; 1.02534E-4
3761.718750; 1.10792E-4
3767.578125; 1.09809E-4
3773.437500; 1.15536E-4
3779.296875; 1.18790E-4
3785.156250; 1.07433E-4
3791.015625; 1.09460E-4
3796.875000; 1.05873E-4
3802.734375; 1.17332E-4
3808.593750; 1.16291E-4
3814.453125; 1.12621E-4
3820.312500; 1.06214E-4
3826.171875; 1.10188E-4
3832.031250; 1.07163E-4
3837.890625; 1.10053E-4
3843.750000; 1.12858E-4
3849.609375; 1.05349E-4
3855.468750; 1.09507E-4
3861.328125; 1.13649E-4
3867.187500; 1.10298E-4
3873.046875; 1.08043E-4
3878.906250; 1.11374E-4
3884.765625; 1.18407E-4
3890.625000; 1.11489E-4
3896.484375; 1.04204E-4
3902.343750; 1.09550E-4
3908.203125; 1.10189E-4
3914.062500; 1.04213E-4
3919.921875; 1.19357E-4
3925.781250; 1.15725E-4
3931.640625; 1.16644E-4
3937.500000; 1.15256E-4
3943.359375; 1.21486E-4
3949.218750; 1.05967E-4
3955.078125; 1.05020E-4
3960.937500; 1.09043E-4
3966.796875; 1.13909E-4
3972.656250; 1.22028E-4
3978.515625; 1.16178E-4
3984.375000; 1.12068E-4
3990.234375; 1.23519E-4
3996.093750; 3.67089E-4
4001.953125; 4.50338E-4
4007.812500; 1.61170E-4
4013.671875; 1.09192E-4
4019.531250; 9.80048E-5
4025.390625; 1.07054E-4
4031.250000; 1.01109E-4
4037.109375; 1.06244E-4
4042.968750; 1.07008E-4
4048.828125; 1.16055E-4
4054.687500; 1.11623E-4
4060.546875; 9.88890E-5
4066.406250; 1.04011E-4
4072.265625; 1.17259E-4
4078.125000; 1.10370E-4
4083.984375; 1.10021E-4
4089.843750; 1.23038E-4
4095.703125; 1.08823E-4
4101.562500; 1.07843E-4
4107.421875; 1.11714E-4
4113.281250; 1.13449E-4
4119.140625; 1.04616E-4
4125.000000; 1.14140E-4
4130.859375; 1.06546E-4
4136.718750; 9.48763E-5
4142.578125; 1.15365E-4
4148.437500; 1.24466E-4
4154.296875; 1.19344E-4
4160.156250; 1.13216E-4
4166.015625; 1.05190E-4
4171.875000; 1.14128E-4
4177.734375; 1.20090E-4
4183.593750; 1.14451E-4
4189.453125; 1.14491E-4
4195.312500; 1.13639E-4
4201.171875; 1.08126E-4
4207.031250; 1.02721E-4
4212.890625; 1.15455E-4
4218.750000; 1.05339E-4
4224.609375; 1.00310E-4
4230.468750; 1.15971E-4
4236.328125; 1.28778E-4
4242.187500; 1.05798E-4
4248.046875; 1.12145E-4
4253.906250; 1.22123E-4
4259.765625; 1.20581E-4
