* Measurement data measured by REW V5.31.3
* Source: PCM: default, no input selected, 2, volume: no control
* Format: 8192-point spectrum using Hann window and exponential averaging 0.97 
* Dated: Mar 9, 2025 1:09:28 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: OSDEHA MU-OUTPUT; 8192-point spectrum using Hann window and exponential averaging 0.97  Input RMS 1.001 V 1.000 VC, 1.000 VA 1.001 V 22 - 22k UNW 949.8 uV >22k Distortion at 1,000.0 Hz, -40.00 dBFS: Gain: 29.68 dB THD: 0.050 % based on 21 harmonics  [0..22800 Hz] HHD: 0.039 %  [10 .. 22] N: 1.43 %  [0..22800 Hz] N+D: 4.438 mV A THD+N: 1.43 %  [0..22800 Hz] SNR: 36.9 dB ENOB: 13.0 bits 2nd harmonic 0.012 % 128 deg 3rd harmonic 0.012 % 145 deg 4th harmonic 0.011 % -49 deg 5th harmonic 0.011 % -76 deg 6th harmonic 0.011 % -51 deg 7th harmonic 0.011 % -5 deg 8th harmonic 0.011 % -36 deg 9th harmonic 0.011 % 55 deg 
* Measurement: OSDEHA MU-OUT 1.0V
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 5.859375 Hz
*
* Freq(Hz); V(V)
1640.625000; 1.12681E-4
1646.484375; 1.07669E-4
1652.343750; 1.16515E-4
1658.203125; 1.32919E-4
1664.062500; 1.19843E-4
1669.921875; 1.16112E-4
1675.781250; 1.03226E-4
1681.640625; 1.08370E-4
1687.500000; 1.07363E-4
1693.359375; 1.09043E-4
1699.218750; 1.13101E-4
1705.078125; 1.14261E-4
1710.937500; 1.31012E-4
1716.796875; 1.15953E-4
1722.656250; 1.14163E-4
1728.515625; 1.19111E-4
1734.375000; 1.14804E-4
1740.234375; 1.19110E-4
1746.093750; 1.12674E-4
1751.953125; 1.15906E-4
1757.812500; 1.08083E-4
1763.671875; 1.19743E-4
1769.531250; 1.17650E-4
1775.390625; 1.29638E-4
1781.250000; 1.42015E-4
1787.109375; 1.27599E-4
1792.968750; 1.10324E-4
1798.828125; 1.10602E-4
1804.687500; 1.21760E-4
1810.546875; 1.41704E-4
1816.406250; 1.21375E-4
1822.265625; 1.06447E-4
1828.125000; 1.06525E-4
1833.984375; 1.13559E-4
1839.843750; 9.82983E-5
1845.703125; 1.07087E-4
1851.562500; 1.07663E-4
1857.421875; 1.00944E-4
1863.281250; 9.59129E-5
1869.140625; 1.03165E-4
1875.000000; 1.19897E-4
1880.859375; 1.13703E-4
1886.718750; 1.09745E-4
1892.578125; 1.15627E-4
1898.437500; 1.16498E-4
1904.296875; 1.19846E-4
1910.156250; 1.09431E-4
1916.015625; 9.97856E-5
1921.875000; 1.16556E-4
1927.734375; 1.28212E-4
1933.593750; 1.25823E-4
1939.453125; 1.33030E-4
1945.312500; 1.35363E-4
1951.171875; 1.25967E-4
1957.031250; 1.06515E-4
1962.890625; 1.13129E-4
1968.750000; 1.22022E-4
1974.609375; 1.14097E-4
1980.468750; 1.14896E-4
1986.328125; 1.19971E-4
1992.187500; 1.08924E-4
1998.046875; 1.18721E-4
2003.906250; 1.07792E-4
2009.765625; 1.11756E-4
2015.625000; 1.14349E-4
2021.484375; 1.23244E-4
2027.343750; 1.04887E-4
2033.203125; 1.06147E-4
2039.062500; 1.04980E-4
2044.921875; 1.10493E-4
2050.781250; 1.10827E-4
2056.640625; 9.39150E-5
2062.500000; 1.04336E-4
2068.359375; 1.00568E-4
2074.218750; 1.06275E-4
2080.078125; 1.09127E-4
2085.937500; 1.01985E-4
2091.796875; 9.43023E-5
2097.656250; 9.46692E-5
2103.515625; 1.10515E-4
2109.375000; 1.00491E-4
2115.234375; 1.06645E-4
2121.093750; 1.03400E-4
2126.953125; 1.15739E-4
2132.812500; 1.23279E-4
2138.671875; 1.07670E-4
2144.531250; 1.06612E-4
2150.390625; 1.22079E-4
2156.250000; 1.33350E-4
2162.109375; 1.20862E-4
2167.968750; 1.25336E-4
2173.828125; 1.20289E-4
2179.687500; 1.04073E-4
2185.546875; 1.21366E-4
2191.406250; 1.26571E-4
2197.265625; 1.23923E-4
2203.125000; 1.14781E-4
2208.984375; 1.06066E-4
2214.843750; 1.03336E-4
2220.703125; 1.09007E-4
2226.562500; 1.13987E-4
2232.421875; 1.07527E-4
2238.281250; 1.14833E-4
2244.140625; 1.12883E-4
2250.000000; 9.44816E-5
2255.859375; 9.27003E-5
2261.718750; 9.81039E-5
2267.578125; 1.15971E-4
2273.437500; 1.08267E-4
2279.296875; 1.02419E-4
2285.156250; 1.13225E-4
2291.015625; 1.21983E-4
2296.875000; 1.25859E-4
2302.734375; 1.26923E-4
2308.593750; 1.16911E-4
2314.453125; 1.11289E-4
2320.312500; 1.07929E-4
2326.171875; 1.13249E-4
2332.031250; 1.10246E-4
2337.890625; 1.05066E-4
2343.750000; 1.06559E-4
2349.609375; 1.10807E-4
2355.468750; 1.10230E-4
2361.328125; 1.23593E-4
2367.187500; 1.14735E-4
2373.046875; 1.13939E-4
2378.906250; 1.06856E-4
2384.765625; 1.06330E-4
2390.625000; 1.16338E-4
2396.484375; 1.06988E-4
2402.343750; 1.13745E-4
2408.203125; 1.04516E-4
2414.062500; 1.05706E-4
2419.921875; 1.07831E-4
2425.781250; 1.29032E-4
2431.640625; 1.35601E-4
2437.500000; 1.06275E-4
2443.359375; 1.23193E-4
2449.218750; 1.23170E-4
2455.078125; 1.23951E-4
2460.937500; 1.07670E-4
2466.796875; 1.07336E-4
2472.656250; 1.21618E-4
2478.515625; 1.11962E-4
2484.375000; 1.04703E-4
2490.234375; 1.10696E-4
2496.093750; 1.11419E-4
2501.953125; 1.03395E-4
2507.812500; 1.01485E-4
2513.671875; 1.12111E-4
2519.531250; 1.14820E-4
2525.390625; 1.08968E-4
2531.250000; 1.05750E-4
2537.109375; 1.11328E-4
2542.968750; 1.09430E-4
2548.828125; 1.05934E-4
2554.687500; 1.14799E-4
2560.546875; 1.00866E-4
2566.406250; 9.62689E-5
2572.265625; 1.09514E-4
2578.125000; 1.08097E-4
2583.984375; 9.78488E-5
2589.843750; 1.01504E-4
2595.703125; 1.08569E-4
2601.562500; 1.15059E-4
2607.421875; 1.18034E-4
2613.281250; 1.14531E-4
2619.140625; 1.12151E-4
2625.000000; 1.14039E-4
2630.859375; 1.07819E-4
2636.718750; 1.13381E-4
2642.578125; 1.13672E-4
2648.437500; 9.47843E-5
2654.296875; 1.07934E-4
2660.156250; 1.23840E-4
2666.015625; 1.17890E-4
2671.875000; 1.17167E-4
2677.734375; 1.14978E-4
2683.593750; 1.12129E-4
2689.453125; 1.30206E-4
2695.312500; 1.36573E-4
2701.171875; 1.37519E-4
2707.031250; 1.10448E-4
2712.890625; 1.00965E-4
2718.750000; 1.04123E-4
2724.609375; 1.15312E-4
2730.468750; 1.21154E-4
2736.328125; 9.68862E-5
2742.187500; 1.02406E-4
2748.046875; 1.22749E-4
2753.906250; 1.22230E-4
2759.765625; 1.02945E-4
2765.625000; 1.18632E-4
2771.484375; 1.21378E-4
2777.343750; 1.10842E-4
2783.203125; 1.10319E-4
2789.062500; 1.16943E-4
2794.921875; 1.15663E-4
2800.781250; 1.04925E-4
2806.640625; 1.12805E-4
2812.500000; 1.06482E-4
2818.359375; 1.04344E-4
2824.218750; 1.17939E-4
2830.078125; 1.22414E-4
2835.937500; 1.20282E-4
2841.796875; 1.12889E-4
2847.656250; 1.14642E-4
2853.515625; 1.17116E-4
2859.375000; 1.06313E-4
2865.234375; 1.00502E-4
2871.093750; 1.06455E-4
2876.953125; 1.03709E-4
2882.812500; 9.56755E-5
2888.671875; 1.09236E-4
2894.531250; 1.29770E-4
2900.390625; 1.34051E-4
2906.250000; 1.27837E-4
2912.109375; 1.09739E-4
2917.968750; 1.02772E-4
2923.828125; 1.10751E-4
2929.687500; 1.21614E-4
2935.546875; 1.24838E-4
2941.406250; 1.26359E-4
2947.265625; 1.21779E-4
2953.125000; 9.94808E-5
2958.984375; 1.03107E-4
2964.843750; 1.07067E-4
2970.703125; 1.04000E-4
2976.562500; 1.12989E-4
2982.421875; 1.16868E-4
2988.281250; 1.15409E-4
2994.140625; 1.17813E-4
3000.000000; 1.16831E-4
3005.859375; 1.12180E-4
3011.718750; 1.11339E-4
3017.578125; 1.15615E-4
3023.437500; 1.15365E-4
3029.296875; 1.07952E-4
3035.156250; 1.08218E-4
3041.015625; 1.28366E-4
3046.875000; 1.26282E-4
3052.734375; 9.95469E-5
3058.593750; 1.05139E-4
3064.453125; 1.13537E-4
3070.312500; 9.62145E-5
3076.171875; 1.05556E-4
3082.031250; 1.06485E-4
3087.890625; 1.03168E-4
3093.750000; 1.06751E-4
3099.609375; 1.21348E-4
3105.468750; 1.22400E-4
3111.328125; 1.23852E-4
3117.187500; 1.10939E-4
3123.046875; 1.06038E-4
3128.906250; 1.04057E-4
3134.765625; 1.03171E-4
3140.625000; 1.13708E-4
3146.484375; 1.15228E-4
3152.343750; 1.18008E-4
3158.203125; 1.19997E-4
3164.062500; 1.16994E-4
3169.921875; 1.18435E-4
3175.781250; 1.11098E-4
3181.640625; 1.17773E-4
3187.500000; 1.21967E-4
3193.359375; 1.10815E-4
3199.218750; 1.07968E-4
3205.078125; 1.08811E-4
3210.937500; 1.08124E-4
3216.796875; 1.09535E-4
3222.656250; 1.26823E-4
3228.515625; 1.16250E-4
3234.375000; 9.00049E-5
3240.234375; 9.99716E-5
3246.093750; 1.04325E-4
3251.953125; 1.11577E-4
3257.812500; 1.09497E-4
3263.671875; 1.19624E-4
3269.531250; 1.10577E-4
3275.390625; 1.09756E-4
3281.250000; 9.98043E-5
3287.109375; 1.06211E-4
3292.968750; 1.18758E-4
3298.828125; 1.10341E-4
3304.687500; 1.05176E-4
3310.546875; 9.95579E-5
3316.406250; 1.12765E-4
3322.265625; 1.12559E-4
3328.125000; 1.07997E-4
3333.984375; 9.59588E-5
3339.843750; 1.12581E-4
3345.703125; 1.32252E-4
3351.562500; 1.29178E-4
3357.421875; 1.03109E-4
3363.281250; 9.97870E-5
3369.140625; 1.12972E-4
3375.000000; 1.02057E-4
3380.859375; 1.01186E-4
3386.718750; 9.69587E-5
3392.578125; 1.06587E-4
3398.437500; 1.11282E-4
3404.296875; 1.11620E-4
3410.156250; 1.06126E-4
3416.015625; 1.07636E-4
3421.875000; 1.08574E-4
3427.734375; 1.05804E-4
3433.593750; 1.23826E-4
3439.453125; 1.30088E-4
3445.312500; 1.18448E-4
3451.171875; 9.68594E-5
3457.031250; 1.24417E-4
3462.890625; 1.30544E-4
3468.750000; 1.08519E-4
3474.609375; 1.11842E-4
3480.468750; 1.07615E-4
3486.328125; 1.16055E-4
3492.187500; 1.21219E-4
3498.046875; 1.14739E-4
3503.906250; 1.07985E-4
3509.765625; 9.90680E-5
3515.625000; 8.81494E-5
3521.484375; 9.86899E-5
3527.343750; 1.07738E-4
3533.203125; 9.75346E-5
3539.062500; 1.05855E-4
3544.921875; 1.09943E-4
3550.781250; 1.06504E-4
3556.640625; 1.03972E-4
3562.500000; 1.12509E-4
3568.359375; 1.04463E-4
3574.218750; 1.09423E-4
3580.078125; 1.10991E-4
3585.937500; 9.67387E-5
3591.796875; 1.04292E-4
3597.656250; 1.01325E-4
3603.515625; 1.06478E-4
3609.375000; 1.18519E-4
3615.234375; 1.20220E-4
3621.093750; 1.13327E-4
3626.953125; 1.04440E-4
3632.812500; 1.05074E-4
3638.671875; 1.00092E-4
3644.531250; 1.03628E-4
3650.390625; 1.20648E-4
3656.250000; 1.17024E-4
3662.109375; 1.27523E-4
3667.968750; 1.25878E-4
3673.828125; 1.11708E-4
3679.687500; 1.12479E-4
3685.546875; 1.14079E-4
3691.406250; 1.28332E-4
3697.265625; 1.11204E-4
3703.125000; 1.04055E-4
3708.984375; 1.00177E-4
3714.843750; 1.05042E-4
3720.703125; 1.10569E-4
3726.562500; 1.09743E-4
3732.421875; 1.06618E-4
3738.281250; 1.10927E-4
3744.140625; 1.11287E-4
3750.000000; 1.10967E-4
3755.859375; 1.10023E-4
3761.718750; 1.06253E-4
3767.578125; 9.70475E-5
3773.437500; 1.05945E-4
3779.296875; 1.12870E-4
3785.156250; 1.12290E-4
3791.015625; 1.06931E-4
3796.875000; 1.04952E-4
3802.734375; 1.12168E-4
3808.593750; 9.97833E-5
3814.453125; 1.07601E-4
3820.312500; 1.19196E-4
3826.171875; 1.19829E-4
3832.031250; 1.16281E-4
3837.890625; 1.18899E-4
3843.750000; 1.04682E-4
3849.609375; 1.19299E-4
3855.468750; 1.11663E-4
3861.328125; 1.04085E-4
3867.187500; 9.84229E-5
3873.046875; 9.06361E-5
3878.906250; 9.71183E-5
3884.765625; 1.03593E-4
3890.625000; 1.15051E-4
3896.484375; 1.07213E-4
3902.343750; 1.19607E-4
3908.203125; 1.26236E-4
3914.062500; 9.98268E-5
3919.921875; 1.00225E-4
3925.781250; 1.05426E-4
3931.640625; 1.00439E-4
3937.500000; 9.71954E-5
3943.359375; 1.12397E-4
3949.218750; 1.19950E-4
3955.078125; 1.03540E-4
3960.937500; 1.09998E-4
3966.796875; 1.16483E-4
3972.656250; 1.02954E-4
3978.515625; 1.34347E-4
3984.375000; 1.18019E-4
3990.234375; 1.21574E-4
3996.093750; 1.24688E-4
4001.953125; 1.02989E-4
4007.812500; 9.17436E-5
4013.671875; 9.60351E-5
4019.531250; 1.10990E-4
4025.390625; 1.11827E-4
4031.250000; 1.16201E-4
4037.109375; 1.07189E-4
4042.968750; 1.01535E-4
4048.828125; 1.08667E-4
4054.687500; 1.09958E-4
4060.546875; 1.30912E-4
4066.406250; 1.32704E-4
4072.265625; 1.29029E-4
4078.125000; 1.07571E-4
4083.984375; 1.13490E-4
4089.843750; 1.37797E-4
4095.703125; 1.16764E-4
4101.562500; 9.69243E-5
4107.421875; 1.06915E-4
4113.281250; 1.17931E-4
4119.140625; 1.06617E-4
4125.000000; 1.07305E-4
4130.859375; 1.03805E-4
4136.718750; 1.12645E-4
4142.578125; 1.06128E-4
4148.437500; 1.15455E-4
4154.296875; 1.07872E-4
4160.156250; 1.11553E-4
4166.015625; 1.11324E-4
4171.875000; 1.14754E-4
4177.734375; 1.04032E-4
4183.593750; 1.00011E-4
4189.453125; 1.07182E-4
4195.312500; 9.84654E-5
4201.171875; 9.60109E-5
4207.031250; 9.48552E-5
4212.890625; 1.04254E-4
4218.750000; 1.19395E-4
4224.609375; 1.07906E-4
4230.468750; 1.15754E-4
4236.328125; 1.17090E-4
4242.187500; 1.23971E-4
4248.046875; 1.07270E-4
4253.906250; 1.08799E-4
4259.765625; 1.06148E-4
4265.625000; 1.09807E-4
4271.484375; 1.01549E-4
4277.343750; 9.77938E-5
4283.203125; 1.02004E-4
4289.062500; 1.07050E-4
4294.921875; 1.21198E-4
4300.781250; 1.30925E-4
4306.640625; 9.86758E-5
4312.500000; 9.50009E-5
4318.359375; 1.13237E-4
4324.218750; 1.10491E-4
4330.078125; 1.23936E-4
4335.937500; 1.14114E-4
4341.796875; 1.06647E-4
4347.656250; 1.12536E-4
4353.515625; 1.16972E-4
4359.375000; 1.14016E-4
4365.234375; 1.12106E-4
4371.093750; 1.23358E-4
4376.953125; 1.16876E-4
4382.812500; 1.12475E-4
4388.671875; 1.07833E-4
4394.531250; 1.19304E-4
4400.390625; 1.24969E-4
4406.250000; 1.07848E-4
4412.109375; 1.03484E-4
4417.968750; 1.02205E-4
4423.828125; 1.00722E-4
4429.687500; 9.71003E-5
4435.546875; 9.23172E-5
4441.406250; 9.37373E-5
4447.265625; 1.07866E-4
4453.125000; 1.14510E-4
4458.984375; 1.21782E-4
4464.843750; 1.13939E-4
4470.703125; 1.10215E-4
4476.562500; 1.30593E-4
4482.421875; 1.29258E-4
4488.281250; 1.25924E-4
4494.140625; 1.01988E-4
4500.000000; 9.76570E-5
4505.859375; 1.11248E-4
4511.718750; 1.14153E-4
4517.578125; 1.09173E-4
4523.437500; 8.86618E-5
4529.296875; 9.79956E-5
4535.156250; 1.03779E-4
4541.015625; 1.12940E-4
4546.875000; 1.12003E-4
4552.734375; 1.09455E-4
4558.593750; 1.20969E-4
4564.453125; 1.14736E-4
4570.312500; 1.17403E-4
4576.171875; 1.12315E-4
4582.031250; 1.02896E-4
4587.890625; 1.09388E-4
4593.750000; 1.13094E-4
4599.609375; 1.19306E-4
4605.468750; 1.11341E-4
4611.328125; 9.97557E-5
4617.187500; 1.07155E-4
4623.046875; 9.39146E-5
4628.906250; 1.18399E-4
4634.765625; 1.15453E-4
4640.625000; 1.17497E-4
4646.484375; 1.12472E-4
4652.343750; 1.15285E-4
4658.203125; 1.11105E-4
4664.062500; 1.04046E-4
4669.921875; 9.62115E-5
4675.781250; 1.07541E-4
4681.640625; 1.06611E-4
4687.500000; 1.03631E-4
4693.359375; 9.94861E-5
4699.218750; 9.94969E-5
4705.078125; 1.02415E-4
4710.937500; 1.10279E-4
4716.796875; 1.11710E-4
4722.656250; 1.11820E-4
4728.515625; 1.03952E-4
4734.375000; 9.69396E-5
4740.234375; 1.03253E-4
4746.093750; 1.02864E-4
4751.953125; 1.03328E-4
4757.812500; 1.04074E-4
4763.671875; 1.27691E-4
4769.531250; 1.20490E-4
4775.390625; 1.12768E-4
4781.250000; 1.10788E-4
4787.109375; 9.57743E-5
4792.968750; 1.06248E-4
4798.828125; 1.05006E-4
